ETF,Underlying,is_yieldboost,scenario_style,Delta_product_class,Delta,Delta_n_obs,Delta_source,Delta_se,Delta_resid_sigma_annual,Delta_horizon_chosen,Delta_quality,Delta_prior_mu,Delta_prior_tau,Delta_prior_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,vol_underlying_annual_legacy,vol_underlying_source,sigma_realized_implied_annual,sigma_cap_annual,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,vol_ratio_value,vol_ratio_outlier,expected_gross_decay_p10_annual,expected_gross_decay_p50_annual,expected_gross_decay_p90_annual,expected_gross_decay_mean_annual,expected_gross_decay_dist_model,expected_logIV_mu_annual,expected_logIV_sigma_annual,expected_gross_decay_dist_n_obs,expected_gross_decay_dist_horizon_days,asof_date,product_class,underlying_sector,expected_decay_available,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_avg_annual,borrow_median_60d,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,gross_anchor_shift_annual,gross_anchor_target_annual,gross_anchor_source,und_rv_20d_daily_annual,und_rv_20d_weekly_annual,und_trend_ratio_20d,und_vcr_20d,und_return_20d,und_abs_return_20d_pctile,und_rv_20d_pctile,und_trend_ratio_20d_pctile,und_vcr_20d_pctile,und_vcr_20d_median,und_vol_shape_20d,und_rv_60d_daily_annual,und_rv_60d_weekly_annual,und_trend_ratio_60d,und_vcr_60d,und_return_60d,und_abs_return_60d_pctile,und_rv_60d_pctile,und_trend_ratio_60d_pctile,und_vcr_60d_pctile,und_vcr_60d_median,und_vol_shape_60d,und_vol_shape_price_basis,schema_v,edge_sign_convention,expected_gross_decay_simple_ito_annual,expected_gross_decay_adjusted_annual,expected_decay_adjustment_annual,expected_decay_model,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,purgatory,strategy_blacklisted
AAPU,AAPL,False,,letf_long,1.996572,501,posterior.nominal_L,0.012084571295131753,0.02692547366941557,1,ok,2.0,240.0,nominal_L,0.044358,450000,0.044358,False,False,39.560001373291016,0.044358,1.0,False,,False,False,0.439702,0.163843,0.220645,0.225596,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.428164,""sigma_pool"":0.220645,""sigma_capped_to"":null}",0.4281637710821098,0.5352047138526372,0.0096,yfinance,0.0,0.03572,0.093632,True,0.163843,0.11948499999999998,0.9981122237092295,False,0.093632,0.093632,0.093632,0.093632,simple_ito_fallback,-2.363234,0.0,480.0,252.0,2026-05-21,letf,mega-cap-tech,True,blended_realized_expected,0.11948499999999998,0.1287375,0.044358,0.0760252142857143,0.074428,-0.04474391790692046,-0.007412489390724621,0.021889300718393602,0.044961479487889235,0.06829590664197799,"{""e"":[-0.08823,-0.078998,-0.069766,-0.060533,-0.051301,-0.042069,-0.032837,-0.023605,-0.014373,-0.005141,0.004091,0.013323,0.022555,0.031787,0.041019,0.050251,0.059483,0.068715,0.077947,0.087179,0.096411],""c"":[4,1,4,2,10,11,18,35,19,35,32,27,34,45,44,32,24,9,4,2]}",0.093632,0.07021099999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0816;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.16182466673750942,mean_reversion,False,incomplete_regime,90.0,70.0,weighted_empirical,-0.08157297250447938,0.093632,simple_ito_fallback,0.20409,0.254963,1.249267,0.307441,0.106673,0.90249,0.342324,0.761411,0.516598,0.298992,boiling_trend,0.221057,0.215405,0.974434,0.091668,0.103751,0.581448,0.294118,0.332579,0.029412,0.189559,quiet_mixed,underlying_total_return,2,short_favorable_positive,0.093632,,,simple_ito,0.499143,0.5989715999999999,0.5,0.5989715999999999,bucket_1,,False,True,False
AMUU,AMD,False,,letf_long,1.988305,284,posterior.nominal_L,0.016626922679291195,0.08464394666982747,1,ok,2.0,240.0,nominal_L,0.054358000000000004,85000,0.054358000000000004,False,False,181.74000549316406,0.054358000000000004,1.0,False,,False,False,1.175624,0.498898,0.590021,0.647788,"{""method"":""weighted_median"",""n_probes"":7,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.701575,""sigma_pool"":0.590021,""sigma_capped_to"":null}",0.7015754436509171,0.8769693045636463,0.0106,yfinance,0.0,0.03572,0.387944,True,0.498898,0.44454,1.0021159384119405,False,0.387944,0.387944,0.387944,0.387944,simple_ito_fallback,-0.929266,0.0,480.0,252.0,2026-05-21,letf,semis,True,blended_realized_expected,0.44454,0.443421,0.054358000000000004,0.03796715942028986,0.051086,0.2277563647655737,0.2915618269070198,0.3402986988811465,0.39711151737925976,0.4777540967501488,"{""e"":[0.199769,0.216859,0.233949,0.251039,0.268129,0.285219,0.302309,0.319399,0.336489,0.353579,0.370669,0.387759,0.404849,0.421939,0.439029,0.456119,0.473209,0.490299,0.507389,0.524479,0.541569],""c"":[4,18,15,23,29,29,33,39,40,22,28,25,27,18,15,7,8,9,2,1]}",0.387944,0.110954,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1318;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.1433047563595148,mean_reversion,False,incomplete_regime,90.0,69.0,weighted_empirical,-0.1318205180374437,0.387944,simple_ito_fallback,1.011856,0.808435,0.798963,0.358629,0.371403,0.929461,0.948133,0.304979,0.692946,0.302307,choppy_volatile,0.73132,0.696496,0.952382,0.228848,0.741602,0.984163,0.959276,0.427602,0.447964,0.260712,volatile_mixed,underlying_total_return,2,short_favorable_positive,0.387944,,,simple_ito,0.49707625,0.5964915,0.5,0.5964915,bucket_1,,False,False,False
AMZU,AMZN,False,,letf_long,1.994432,501,posterior.nominal_L,0.006830462469068618,0.025880501678180876,1,ok,2.0,240.0,nominal_L,0.046726000000000004,600000,0.046726000000000004,False,False,43.20000076293945,0.046726000000000004,1.0,False,,False,False,0.554994,0.203234,0.278272,0.296247,"{""method"":""weighted_median"",""n_probes"":7,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.422276,""sigma_pool"":0.278272,""sigma_capped_to"":null}",0.42227563076868113,0.5278445384608514,0.0099,yfinance,0.0,0.03572,0.122211,True,0.203234,0.15650799999999998,0.9999989522348155,False,0.122211,0.122211,0.122211,0.122211,simple_ito_fallback,-2.093635,0.0,480.0,252.0,2026-05-21,letf,mega-cap-tech,True,blended_realized_expected,0.15650799999999998,0.1627225,0.046726000000000004,0.0643045,0.052754,-0.001911304674397566,0.04577445917081127,0.06456657590299748,0.07840855789357533,0.09701421235936457,"{""e"":[-0.045601,-0.037654,-0.029708,-0.021761,-0.013814,-0.005868,0.002079,0.010026,0.017972,0.025919,0.033866,0.041813,0.049759,0.057706,0.065653,0.073599,0.081546,0.089493,0.097439,0.105386,0.113333],""c"":[5,4,2,1,1,7,6,12,9,10,23,37,37,53,59,49,38,25,8,6]}",0.122211,0.081023,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0904;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0872149883118382,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,68.0,weighted_empirical,-0.09039783070947792,0.122211,simple_ito_fallback,0.224921,0.166812,0.74165,0.293603,0.047393,0.390041,0.1639,0.238589,0.46473,0.302441,quiet_chop,0.290248,0.285342,0.983096,0.148251,0.238819,0.932127,0.334842,0.511312,0.20362,0.251015,volatile_mixed,underlying_total_return,2,short_favorable_positive,0.122211,,,simple_ito,0.498608,0.5983296,0.5,0.5983296,bucket_1,,False,False,False
ASMU,ASML,False,,letf_long,1.996503,69,posterior.nominal_L,0.008767471740457123,0.056382339782497105,1,ok,2.0,240.0,nominal_L,0.16234300000000002,30000,0.16234300000000002,False,False,28.139999389648438,0.16234300000000002,1.0,False,,False,False,0.936603,0.39032,0.396045,0.404887,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.587276,""sigma_pool"":0.396045,""sigma_capped_to"":null}",0.5872759649603996,0.7340949562004995,0.0097,yfinance,0.0,0.03572,0.201325,True,0.253074,0.22797699999999999,1.1845163034410344,False,0.201325,0.201325,0.201325,0.201325,simple_ito_fallback,-1.597582,0.0,480.0,252.0,2026-05-21,letf,semis,True,blended_realized_expected,0.22797699999999999,0.2958225,0.16234300000000002,0.11062564516129032,0.128508,-0.09544690807034144,0.0035573999799971903,0.08841861509562171,0.15595740382543202,0.261505657897259,"{""e"":[-0.164054,-0.13753,-0.111007,-0.084483,-0.057959,-0.031436,-0.004912,0.021612,0.048136,0.074659,0.101183,0.127707,0.15423,0.180754,0.207278,0.233801,0.260325,0.286849,0.313373,0.339896,0.36642],""c"":[3,6,12,13,20,30,35,26,29,43,39,34,36,23,16,10,10,4,1,2]}",0.201325,0.188995,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1899;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.005071719853008584,none,False,ok,90.0,62.0,weighted_empirical,-0.18994214987972705,0.201325,simple_ito_fallback,0.538817,0.250509,0.464924,0.201784,0.109772,0.736515,0.848548,0.047718,0.076763,0.320192,choppy_volatile,0.508758,0.284675,0.559549,0.11472,0.035894,0.178733,0.755656,0.004525,0.038462,0.227585,quiet_chop,underlying_total_return,2,short_favorable_positive,0.201325,,,simple_ito,0.49912575,0.5989509,0.5,0.5989509,bucket_1,,False,False,False
AVL,AVGO,False,,letf_long,1.990958,403,posterior.nominal_L,0.01497227922112261,0.06458163701497475,1,ok,2.0,240.0,nominal_L,0.032176,100000,0.032176,False,False,56.15999984741211,0.032176,1.0,False,,False,False,0.815472,0.350569,0.410675,0.427745,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.566295,""sigma_pool"":0.410675,""sigma_capped_to"":null}",0.5662947752372745,0.7078684690465931,0.01,yfinance,0.0,0.03572,0.21177,True,0.350569,0.31839300000000004,0.9973525201207104,False,0.21177,0.21177,0.21177,0.21177,simple_ito_fallback,-1.53864,0.0,480.0,252.0,2026-05-21,letf,semis,True,blended_realized_expected,0.31839300000000004,0.2811695,0.032176,0.05623944927536231,0.045400499999999996,0.06971980820134974,0.1225101171130516,0.16021774956259227,0.19771700239669085,0.25819011103587447,"{""e"":[0.022574,0.037124,0.051673,0.066223,0.080772,0.095321,0.109871,0.12442,0.13897,0.153519,0.168069,0.182618,0.197168,0.211717,0.226267,0.240816,0.255365,0.269915,0.284464,0.299014,0.313563],""c"":[3,4,8,12,16,27,35,34,38,34,36,48,25,22,18,13,7,5,5,2]}",0.21177,0.138799,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1674;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.012189005618588922,none,False,ok,90.0,69.0,weighted_empirical,-0.16743806025340752,0.21177,simple_ito_fallback,0.394696,0.322058,0.815964,0.233364,-0.016846,0.124481,0.365145,0.365145,0.311203,0.314942,quiet_chop,0.422872,0.474827,1.122862,0.085372,0.219293,0.622172,0.273756,0.800905,0.013575,0.23299,quiet_trend,underlying_total_return,2,short_favorable_positive,0.21177,,,simple_ito,0.4977395,0.5972874,0.5,0.5972874,bucket_1,,False,False,False
BOEU,BA,False,,letf_long,2.00129,271,posterior.nominal_L,0.006678796349719433,0.04933562226594436,1,ok,2.0,240.0,nominal_L,0.059505,65000,0.059505,False,False,34.959999084472656,0.059505,1.0,False,,False,False,0.600897,0.203932,0.300255,0.315145,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.446606,""sigma_pool"":0.300255,""sigma_capped_to"":null}",0.4466055566769397,0.5582569458461746,0.0106,yfinance,0.0,0.03572,0.136694,True,0.203932,0.144427,0.9999994525687099,False,0.136694,0.136694,0.136694,0.136694,simple_ito_fallback,-1.991944,0.0,480.0,252.0,2026-05-21,letf,industrials,True,blended_realized_expected,0.144427,0.170313,0.059505,0.060416579710144934,0.053240499999999996,0.006533681098276326,0.049227077066696726,0.08139771305975191,0.11211481761711262,0.1571492928658081,"{""e"":[-0.046987,-0.035016,-0.023045,-0.011075,0.000896,0.012867,0.024838,0.036809,0.04878,0.060751,0.072722,0.084692,0.096663,0.108634,0.120605,0.132576,0.144547,0.156518,0.168489,0.180459,0.19243],""c"":[3,1,5,5,9,17,26,30,32,39,46,42,28,38,28,11,15,7,4,6]}",0.136694,0.06723799999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0708;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.04089272123856914,none,False,ok,90.0,69.0,weighted_empirical,-0.07082522417586412,0.136694,simple_ito_fallback,0.357204,0.210113,0.588215,0.232258,-0.074959,0.582988,0.692946,0.10166,0.282158,0.287426,quiet_chop,0.376398,0.284833,0.756735,0.085893,-0.058641,0.239819,0.816742,0.079186,0.061086,0.175955,choppy_volatile,underlying_total_return,2,short_favorable_positive,0.136694,,,simple_ito,0.5003225,0.600387,0.5003225,0.600387,bucket_1,,False,False,False
BABU,BABA,False,,letf_long,2.007307,68,posterior.nominal_L,0.014510602757844148,0.0639392721199044,1,ok,2.0,240.0,nominal_L,0.205749,30000,0.205749,False,False,14.0,0.205749,1.0,False,,False,False,0.825585,0.329244,0.416955,0.436303,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.742887,""sigma_pool"":0.416955,""sigma_capped_to"":null}",0.7428868663838528,0.9286085829798161,0.0097,yfinance,0.0,0.03572,0.221443,True,0.250532,0.123495,0.9864130482277566,False,0.221443,0.221443,0.221443,0.221443,simple_ito_fallback,-1.518517,0.0,480.0,252.0,2026-05-21,letf,china,True,blended_realized_expected,0.123495,0.27534349999999996,0.205749,0.06712022413793105,0.054494,-0.054014453280449466,0.07882649196344593,0.1549150681515073,0.2418826890567172,0.3703717991737616,"{""e"":[-0.181117,-0.150411,-0.119704,-0.088998,-0.058291,-0.027585,0.003122,0.033829,0.064535,0.095242,0.125948,0.156655,0.187362,0.218068,0.248775,0.279481,0.310188,0.340894,0.371601,0.402308,0.433014],""c"":[3,1,3,9,8,19,16,27,28,45,40,35,33,33,25,22,15,15,11,4]}",0.221443,0.10780099999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1139;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.023075097517245655,none,False,ok,90.0,58.0,weighted_empirical,-0.11388496594488468,0.221443,simple_ito_fallback,0.498917,0.361257,0.724082,0.313205,-0.007622,0.043568,0.692946,0.232365,0.558091,0.302345,quiet_chop,0.437302,0.423369,0.968138,0.135894,-0.152816,0.479638,0.520362,0.470588,0.158371,0.185024,quiet_mixed,underlying_total_return,2,short_favorable_positive,0.221443,,,simple_ito,0.50182675,0.6021921,0.50182675,0.6021921,bucket_1,,False,False,False
BRKU,BRK-B,False,,letf_long,1.982691,360,posterior.nominal_L,0.009038336238267459,0.03460137299821965,1,ok,2.0,240.0,nominal_L,0.055433,200000,0.055433,False,False,21.440000534057617,0.055433,1.0,False,,False,False,0.263542,0.135581,0.135582,0.143019,"{""method"":""weighted_median"",""n_probes"":4,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.420831,""sigma_pool"":0.135582,""sigma_capped_to"":null}",0.42083094693128104,0.5260386836641013,0.0102,yfinance,0.0,0.03572,0.06321,True,0.135581,0.080148,0.9803762149782107,False,0.06321,0.06321,0.06321,0.06321,simple_ito_fallback,-2.73514,0.0,480.0,252.0,2026-05-21,letf,,True,blended_realized_expected,0.080148,0.0993955,0.055433,0.0857175076923077,0.08135,-0.09521486493129781,-0.04454607964664348,-0.016994072522287018,0.005427734465670979,0.03530996689246976,"{""e"":[-0.150424,-0.140098,-0.129772,-0.119446,-0.10912,-0.098794,-0.088468,-0.078142,-0.067816,-0.05749,-0.047164,-0.036838,-0.026513,-0.016187,-0.005861,0.004465,0.014791,0.025117,0.035443,0.045769,0.056095],""c"":[3,1,1,4,6,6,7,13,22,28,39,40,31,44,49,39,29,14,12,4]}",0.06321,0.072371,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0735;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.012439666370429071,none,False,ok,90.0,65.0,weighted_empirical,-0.07354633468195833,0.06321,simple_ito_fallback,0.123008,0.079725,0.648125,0.222602,0.018191,0.371369,0.253112,0.217842,0.248963,0.290194,quiet_chop,0.164913,0.096756,0.586709,0.391028,-0.030422,0.432127,0.488688,0.027149,0.88009,0.207464,quiet_chop,underlying_total_return,2,short_favorable_positive,0.06321,,,simple_ito,0.49567275,0.5948072999999999,0.5,0.5948072999999999,bucket_1,,False,False,True
CONX,COIN,False,,letf_long,2.001096,125,posterior.nominal_L,0.011148985382911794,0.08286782839442171,1,ok,2.0,240.0,nominal_L,0.124458,150000,0.124458,False,False,9.5600004196167,0.124458,1.0,False,,False,False,1.428688,0.675328,0.680211,0.695966,"{""method"":""weighted_median"",""n_probes"":9,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.852522,""sigma_pool"":0.680211,""sigma_capped_to"":null}",0.8525220552604679,1.065652569075585,0.0097,yfinance,0.0,0.03572,0.508907,True,0.591457,0.5508700000000001,1.0496048342218338,False,0.508907,0.508907,0.508907,0.508907,simple_ito_fallback,-0.677133,0.0,480.0,252.0,2026-05-21,letf,crypto-equity,True,blended_realized_expected,0.5508700000000001,0.5921175000000001,0.124458,0.13569645901639343,0.129382,0.22415362668143282,0.2993298838420728,0.36584674021708274,0.450806307526748,0.5581764573884159,"{""e"":[0.16614,0.189629,0.213118,0.236607,0.260095,0.283584,0.307073,0.330562,0.354051,0.377539,0.401028,0.424517,0.448006,0.471495,0.494983,0.518472,0.541961,0.56545,0.588939,0.612427,0.635916],""c"":[4,6,9,18,42,26,44,30,30,31,31,21,31,19,18,11,7,3,6,5]}",0.508907,0.16642100000000004,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1666;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.1064918545084407,mean_reversion,False,incomplete_regime,90.0,61.0,weighted_empirical,-0.166556207357634,0.508907,simple_ito_fallback,0.630836,0.521376,0.826484,0.209951,-0.027142,0.080913,0.317427,0.321577,0.242739,0.272723,quiet_chop,0.678683,0.592923,0.873638,0.168693,0.046162,0.058824,0.28733,0.239819,0.450226,0.218228,quiet_chop,underlying_total_return,2,short_favorable_positive,0.508907,,,simple_ito,0.500274,0.6003288,0.500274,0.6003288,bucket_1,,False,False,False
CSCL,CSCO,False,,letf_long,1.995017,228,posterior.nominal_L,0.037300549748117515,0.062181192505751735,1,ok,2.0,240.0,nominal_L,0.10947699999999999,35000,0.10947699999999999,False,False,63.750099182128906,0.10947699999999999,1.0,False,,False,False,0.494572,0.167556,0.247904,0.302898,"{""method"":""weighted_median"",""n_probes"":2,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.410872,""sigma_pool"":0.247904,""sigma_capped_to"":null}",0.41087189877958163,0.513589873474477,0.0107,yfinance,0.0,0.03572,0.10724,True,0.161812,0.05807900000000002,0.9999985960243905,False,0.10724,0.10724,0.10724,0.10724,simple_ito_fallback,-2.225196,0.0,480.0,252.0,2026-05-21,letf,,True,blended_realized_expected,0.05807900000000002,0.13739800000000002,0.10947699999999999,0.09016455072463768,0.097609,-0.07698789180424154,-0.030121159493499264,0.011296552202470077,0.05182220740510339,0.11081246971713905,"{""e"":[-0.115889,-0.102577,-0.089264,-0.075951,-0.062638,-0.049326,-0.036013,-0.0227,-0.009388,0.003925,0.017238,0.03055,0.043863,0.057176,0.070489,0.083801,0.097114,0.110427,0.123739,0.137052,0.150365],""c"":[2,7,9,17,17,27,26,33,32,43,33,26,31,16,32,11,13,8,7,2]}",0.10724,0.06031600000000001,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1001;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.20793025218466485,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,69.0,weighted_empirical,-0.10009108482709894,0.10724,simple_ito_fallback,0.556499,0.813558,1.461921,0.644212,0.284375,0.993776,1.0,0.948133,0.879668,0.310075,jumpy_trend,0.387872,0.530153,1.366826,0.442039,0.402832,0.995475,1.0,0.984163,0.852941,0.307522,jumpy_trend,underlying_total_return,2,short_favorable_positive,0.10724,,,simple_ito,0.49875425,0.5985051,0.5,0.5985051,bucket_1,,False,True,False
