underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
MSTR,"MSTR, MTYY",13963.960583820717,47888.508318220716,2
QBTS,"QBTS, QBY",750.0578159281991,2390.3775868081993,2
HIMS,"HIMS, HMYY",2.2737367544323206e-13,3639.84712072,2
AI,"AI, AIYY",0.0,1451.96455326,2
IBIT,"IBIT, XBTY",0.0,13486.062743999999,2
IONQ,"IONQ, IOYY",0.0,19322.105687828996,2
MARA,"MAAY, MARA",0.0,33123.237104502005,2
META,"FBYY, META",0.0,21890.19587986,2
TSLA,"TSLA, TSYY",-0.11808553187038484,125.59457542812962,2
NVDA,"NVDA, NVYY",-0.13872274258896766,161.44569685741106,2
QQQ,"QQQ, TQQY",-33.200979946882114,815.7918433331179,2
