symbol,underlying,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NBIZ,NBIS,TRADR 2X SHRT NBIS DAILY ETF,0.0,9108.560962,0.0,0.0,0.0,-183.13,44.96510715889365,0.0,0.0,8970.396069158895
QBTZ,QBTS,DEF DAILY T2X SHORT QBTS,0.0,7382.624524,0.0,0.0,0.0,-603.25,41.37973360161265,0.0,0.0,6820.754257601612
ASTN,ASTS,DFNCE DT 2X SHORT ASTS,0.0,5769.001969,0.0,0.0,0.0,-1145.11,29.74109180632716,0.0,0.0,4653.633060806327
SNDQ,SNDK,TRADR 2X SHRT SNDK DLY ETF,0.0,1227.068913,0.0,0.0,0.0,-97.25,53.780139265229245,0.0,0.0,1183.5990522652294
DAMD,AMD,DEFIANCE DT 2X SHT AMD ETF,0.0,879.720755,0.0,0.0,0.0,-11.11,7.372597058796292,0.0,0.0,875.9833520587963
BEZ,BE,TRADR 2X SHORT BE DAILY ETF,1562.93144603,0.0,0.0,0.0,0.0,-854.81,0.0,0.0,0.0,708.12144603
WEBS,XLK,DIREXION DAILY DOW JONES INT,313.26477971,0.0,0.0,0.0,0.0,-1.06,0.0,0.0,0.0,312.20477971
SPCG,SPCX,TRADR 2X SHORT SPCX DLY ETF,0.0,185.076425,0.0,0.0,0.0,-6.49,1.9180076246124458,0.0,0.0,180.50443262461243
CONI,COIN,GRANITESHARES 2X SHORT COIN,0.0,198.720682,0.0,0.0,0.0,-76.14,26.14649824852779,0.0,0.0,148.72718024852782
QID,QQQ,PROSHARES ULTRASHORT QQQ,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
CRWV,CRWV,COREWEAVE INC-CL A,9.522573977518107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.522573977518107
MUZ,MU,DEFNC DT 2X SHT MU ETF,4.4114826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4114826
XLK,XLK,SS TECHNOLOGY SELECT SECTOR,0.0,0.0,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,-0.51
DIA,DIA,SS SPDR DOW JONES INDUS AVG,0.0,0.0,0.0,0.0,0.0,-0.525,0.0,0.0,0.0,-0.525
COIN,COIN,COINBASE GLOBAL INC -CLASS A,-2.7364037330167035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7364037330167035
DXD,DIA,PROSHARES ULTRASHORT DOW30,-24.50723037,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0,-26.10723037
SDOW,DIA,PROSHARES ULTPRO SHRT DOW30,-26.86841554,0.0,0.0,0.0,0.0,-0.9299999999999999,0.0,0.0,0.0,-27.79841554
LITZ,LITE,TRADR 2X SHT LITE DLY ETF,0.0,26.259823,0.0,0.0,0.0,-155.98000000000002,88.70339733606171,0.0,0.0,-41.016779663938294
BKNU,BKNG,T-REX 2X LONG BKNG D TAR ETF,-42.80836925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.80836925
SPCX,SPCX,SPACE EXPLORATION TECHN-CL A,-30.6313611534658,-85.97570217196701,0.0,0.0,0.0,-0.08830602500397257,2.3340783145263186,0.0,0.0,-114.36129103591047
MSTR,MSTR,STRATEGY INC,-269.051766883042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-269.051766883042
CORD,CRWV,T-REX 2X INV CRWV DA TAR ETF,0.0,-344.91663,0.0,0.0,0.0,-510.03000000000003,106.31437181611604,0.0,0.0,-748.632258183884
RKLZ,RKLB,DEF DAILY T2X SHORT RKLB ETF,0.0,-767.904851,0.0,0.0,0.0,-452.14,15.679322492258652,0.0,0.0,-1204.3655285077414
RGTZ,RGTI,DEFIANCE D TRG 2X S RGTI ETF,0.0,-1430.354775,0.0,0.0,0.0,-242.07,18.973616301630994,0.0,0.0,-1653.451158698369
MSTZ,MSTR,T-REX 2X INVERSE MSTR DT ETF,0.0,-2538.233869,0.0,0.0,0.0,-73.52,43.388425191055056,0.0,0.0,-2568.365443808945
SSPC,SPCX,LEVERAGE SHARE 2X SHORT SPCX,-2638.55703788,22.309782,0.0,0.0,0.0,-73.88,2.4101947663780736,0.0,0.0,-2687.717061113622
IREZ,IREN,TRDR 2X SH IREN DLY ETF,0.0,-2284.870211,0.0,0.0,0.0,-1038.65,40.9752602231677,0.0,0.0,-3282.544950776832
CRCD,CRCL,T-REX 2X INV CRCL DA TAR ETF,-3737.19007207,0.0,0.0,0.0,0.0,-544.23,0.0,0.0,0.0,-4281.42007207
