symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,100.346712,0.0,0.0,0.0,-10.14,5.637780366756999,0.0,0.0,95.844492366757
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,0.717116,0.0,0.0,-101.48,-11.71,0.1173725254371404,0.0,0.0,47.52900347543715
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,35.651426,0.0,0.0,0.0,-9.58,4.293989201449831,0.0,0.0,30.365415201449835
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,10.071249,0.0,0.0,0.0,-2.32,4.264896631394701,0.0,0.0,12.0161456313947
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,1.565034,0.0,0.0,-1.01,0.0,0.032291517116405925,0.0,0.0,0.5873255171164059
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,1.787413,0.0,0.0,-146.12,-6.640000000000001,0.04328875572620233,0.0,0.0,-46.505435984273795
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-78.412151,0.0,0.0,0.0,-2.59,6.199531945981008,0.0,0.0,-74.80261905401899
SDS,PROSHARES ULTRASHORT S&P500,0.0,-94.521061,0.0,0.0,0.0,-4.48,5.956000087728112,0.0,0.0,-93.0450609122719
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,-228.681031,0.0,0.0,0.0,-7.069999999999999,4.588635565750505,0.0,0.0,-231.16239543424948
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,-367.079684,0.0,0.0,0.0,-1.38,4.806163965917314,0.0,0.0,-363.65352003408265
EWV,PROSHARES ULTSHRT MSCI JAPAN,-409.18712052,0.0,0.0,0.0,0.0,-2.39,0.0,0.0,0.0,-411.57712052
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-625.317632,0.0,0.0,0.0,-9.75,5.9209626933058885,0.0,0.0,-629.1466693066941
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-1021.769378,0.0,0.0,0.0,-6.720000000000001,7.157458702888267,0.0,0.0,-1024.7378775971117
