symbol,underlying,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NBIZ,NBIS,TRADR 2X SHRT NBIS DAILY ETF,0.0,7550.115472,0.0,0.0,0.0,-116.49,25.13516348416865,0.0,0.0,7458.760635484169
QBTZ,QBTS,DEF DAILY T2X SHORT QBTS,0.0,6956.138242,0.0,0.0,0.0,-407.01,42.88470249950903,0.0,0.0,6592.012944499509
IREZ,IREN,TRDR 2X SH IREN DLY ETF,0.0,2957.059789,0.0,0.0,0.0,-739.04,31.288742633987596,0.0,0.0,2249.3085316339875
CORD,CRWV,T-REX 2X INV CRWV DA TAR ETF,0.0,2261.514628,0.0,0.0,0.0,-295.47,29.241094888169343,0.0,0.0,1995.2857228881692
MSTR,MSTR,STRATEGY INC,0.0,1757.2740127936152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1757.2740127936152
BEZ,BE,TRADR 2X SHORT BE DAILY ETF,0.0,2023.005288,0.0,0.0,0.0,-718.43,22.754205014114156,0.0,0.0,1327.3294930141142
QBTS,QBTS,D-WAVE QUANTUM INC,0.0,797.8958168807003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.8958168807003
SSPC,SPCX,LEVERAGE SHARE 2X SHORT SPCX,0.0,687.486217,0.0,0.0,0.0,0.0,37.77312994042769,0.0,0.0,725.2593469404277
WEBS,XLK,DIREXION DAILY DOW JONES INT,313.26477971,0.0,0.0,0.0,0.0,-1.06,0.0,0.0,0.0,312.20477971
DAMD,AMD,DEFIANCE DT 2X SHT AMD ETF,0.0,266.77789,0.0,0.0,0.0,-6.13,5.824413303195222,0.0,0.0,266.47230330319525
ASTS,ASTS,AST SPACEMOBILE INC,0.0,86.46890445063927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.46890445063927
QID,QQQ,PROSHARES ULTRASHORT QQQ,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
MUZ,MU,DEFNC DT 2X SHT MU ETF,4.4114826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4114826
XLK,XLK,SS TECHNOLOGY SELECT SECTOR,0.0,0.0,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,-0.51
DIA,DIA,SS SPDR DOW JONES INDUS AVG,0.0,0.0,0.0,0.0,0.0,-0.525,0.0,0.0,0.0,-0.525
RKLB,RKLB,ROCKET LAB CORP,0.0,-3.3330060214750574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3330060214750574
DXD,DIA,PROSHARES ULTRASHORT DOW30,-24.50723037,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0,-26.10723037
SDOW,DIA,PROSHARES ULTPRO SHRT DOW30,-26.86841554,0.0,0.0,0.0,0.0,-0.9299999999999999,0.0,0.0,0.0,-27.79841554
CONI,COIN,GRANITESHARES 2X SHORT COIN,0.0,-31.010742,0.0,0.0,0.0,-12.81,1.239240200902727,0.0,0.0,-42.581501799097275
BKNU,BKNG,T-REX 2X LONG BKNG D TAR ETF,-42.80836925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.80836925
ASTN,ASTS,DFNCE DT 2X SHORT ASTS,0.0,294.091969,0.0,0.0,0.0,-661.14,58.99623280552798,0.0,0.0,-308.051798194472
RGTZ,RGTI,DEFIANCE D TRG 2X S RGTI ETF,0.0,-638.874775,0.0,0.0,0.0,-34.370000000000005,20.884669697776896,0.0,0.0,-652.3601053022231
LITZ,LITE,TRADR 2X SHT LITE DLY ETF,0.0,-1009.045974,0.0,0.0,0.0,-11.96,32.316828692366194,0.0,0.0,-988.6891453076338
RKLZ,RKLB,DEF DAILY T2X SHORT RKLB ETF,0.0,-1069.554851,0.0,0.0,0.0,-243.73999999999998,20.995642930459024,0.0,0.0,-1292.299208069541
MSTZ,MSTR,T-REX 2X INVERSE MSTR DT ETF,0.0,-1784.608754,0.0,0.0,0.0,-33.3,13.085456827934246,0.0,0.0,-1804.8232971720658
CRCD,CRCL,T-REX 2X INV CRCL DA TAR ETF,0.0,-2404.753394,0.0,0.0,0.0,-401.55,18.98373497839393,0.0,0.0,-2787.319659021606
