underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
QBTS,"QBTS, QBTX, QBTZ, QBY",7091.62728488,3694.2224109999997,0.0,0.0,-269.15999999999997,-428.42,187.60448509733436,0.0,0.0,10275.874180977335
MSTR,"MSDD, MSOO, MSTR, MSTU, MSTW, MSTX, MSTY, MSTZ, MTYY",2378.79269583,17934.383325,-0.37,0.0,-11333.92,-1480.84,341.3372490875614,0.0,0.0,7839.383269917561
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",-3623.1337088699997,14660.139758,0.0,0.0,-2967.06,-1037.93,363.03554433696434,0.0,0.0,7395.051593466964
COIN,"COIA, COIG, COIN, COIW, CONL, CONX, CONY, COYY",2084.20278568,6671.53588,0.0,0.0,-1843.4299999999998,-396.31,324.04004099401425,0.0,0.0,6840.038706674015
MARA,"MAAY, MARA, MARO, MRAL",4955.78923608,10357.514744,-9.29,0.0,-9186.75,-947.63,143.7183726070682,0.0,0.0,5313.352352687066
SMCI,"SMCI, SMCL, SMCX, SMYY",-491.77189563,5682.535565,0.0,0.0,0.0,-443.09999999999997,309.4805064717657,0.0,0.0,5057.144175841767
GDX,"GDX, GDXU, NUGT",2121.6362039,2198.128613,0.0,0.0,-10.84,-46.1,4.769728978488883,0.0,0.0,4267.594545878488
CRML,"CRML, CRMU, CRMX",0.0,3967.3864749999993,0.0,0.0,0.0,-607.13,147.86452580444887,0.0,0.0,3508.1210008044472
IREN,"IRE, IREG, IREN, IREX, IREZ",-270.46327391,3581.9491,0.0,0.0,0.0,-682.99,89.95421570913766,0.0,0.0,2718.4500417991385
AMD,"AMD, AMDG, AMDL, AMDY, AMUU, AMYY",-17278.0014225,20777.56901,0.0,0.0,-329.05,-801.05,332.85738936526354,0.0,0.0,2702.324976865266
BLSH,"BLSG, BLSH",2128.98388572,224.75294300000007,0.0,0.0,0.0,-65.87,4.96452779747676,0.0,0.0,2292.8313565174767
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",-1114.0506039600004,2980.420376,0.0,0.0,0.0,-292.67,80.0188172597149,0.0,0.0,1653.7185892997122
CRCL,"CCUP, CRCA, CRCD, CRCG, CRCL",965.5588538199999,989.102481,0.0,0.0,0.0,-375.92,37.46541168021753,0.0,0.0,1616.2067465002176
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX",181.83652973,1637.3108700000003,0.0,0.0,0.0,-379.81,73.55715624715147,0.0,0.0,1512.8945559771516
