underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
CRCL,"CRCL, CRY",846.5782436281252,12317.534280168125,2
COIN,"COIN, COYY",376.5822899144259,69834.38626371442,2
CRWV,"CRWV, CWY",173.98850699911145,12646.773341399112,2
HOOD,"HOOD, HOYY",3.637978807091713e-12,56566.57737105001,2
TSM,"TMYY, TSM",0.0,41629.7696083,2
IONQ,"IONQ, IOYY",0.0,60991.17335239679,2
HIMS,"HIMS, HMYY",0.0,17563.2475272,2
META,"FBYY, META",0.0,57427.68474768,2
MARA,"MAAY, MARA",0.0,62469.719916021,2
MU,"MU, MUYY",0.0,44270.8725216582,2
RIOT,"RIOT, RTYY",0.0,66194.59584024,2
SMCI,"SMCI, SMYY",-3.637978807091713e-12,48928.38290027999,2
AMD,"AMD, AMYY",-218.74522524606073,51601.59288532015,2
BABA,"BABA, BBYY",-322.44068981522287,48029.58706218478,2
IBIT,"IBIT, XBTY",-450.4750146598162,69975.17836902017,2
QBTS,"QBTS, QBY",-9131.422702336513,19178.079486911087,2
MSTR,"MSTR, MTYY",-10025.137476177028,86138.15602079577,2
