symbol,underlying,pair,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NFLX,NFLX,NFLX (spot),NETFLIX INC,53.76412938,4044.001428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4097.76555738
VRT,VRT,VRT (spot),VERTIV HOLDINGS CO-A,111.27785712,2515.06154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2626.3393971200003
TER,TER,TER (spot),TERADYNE INC,-3.35040458,2422.449724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2419.09931942
LABX,ALAB,ALAB | LABX,TRADR 2X LONG ALAB DAILY ETF,4e-07,2015.006169,0.0,0.0,0.0,-15.47,1.8070894935874313,0.0,0.0,2001.3432588935875
XXRP,XRPZ,XRPZ | XXRP,TEUCRIUM 2X LONG XRP ETF,1652.83345397,305.184835,0.0,0.0,-11.16,-9.35,1.9006241464646274,0.0,0.0,1939.4089131164646
ETHT,ETHA,ETHA | ETHT,PROSHARES ULTRA ETHER ETF,0.0,1880.442271,0.0,0.0,-1.55,-12.75,0.49153968710400125,0.0,0.0,1866.633810687104
COIW,COIN,COIN | COIW,ROUNDHILL COIN WEEKLYPAY ETF,2003.50306779,0.0,0.0,0.0,-136.06,-13.67,0.0,0.0,0.0,1853.77306779
ETHU,ETHA,ETHA | ETHU,2X ETHER ETF,14.30841033,1744.018155,0.0,0.0,-5.0,-7.16,1.9772104926545826,0.0,0.0,1748.1437758226546
CWVX,CRWV,CRWV | CWVX,TRADR 2X LONG CRWV DAILY ETF,0.0,1736.73882,0.0,0.0,0.0,-13.56,1.7305290095134795,0.0,0.0,1724.9093490095136
SOLT,SOEZ,SOEZ | SOLT,2X SOLANA ETF,13.2908996,1665.172885,0.0,0.0,-12.1,-6.45,1.8382792054869428,0.0,0.0,1661.752063805487
APPX,APP,APP | APPX,TRADR 2X LONG APP DAILY ETF,0.0,1604.728693,0.0,0.0,0.0,-12.82,0.6463460031447618,0.0,0.0,1592.5550390031449
UXRP,XRPZ,XRPZ | UXRP,PROSHARES ULTRA XRP ETF,-1.7e-07,1566.172087,0.0,0.0,0.0,-10.2,1.9196414224321021,0.0,0.0,1557.891728252432
MDBX,MDB,MDB | MDBX,TRADR 2X LONG MDB DAILY ETF,0.0,1562.378652,0.0,0.0,0.0,-17.29,1.60552016146074,0.0,0.0,1546.694172161461
ETU,ETHA,ETHA | ETU,T-REX 2X LONG ETHER D TA ETF,1791.66418097,-252.677856,0.0,0.0,0.0,-10.22,1.982805330416546,0.0,0.0,1530.7491303004165
PANG,PANW,PANW | PANG,LEVERAGE SHARES 2X PANW,0.0,1541.381323,0.0,0.0,0.0,-19.31,1.8596714857740175,0.0,0.0,1523.9309944857741
PALU,PANW,PANW | PALU,DIRXION DLY PANW BULL 2X SHR,0.0,1456.805187,0.0,0.0,0.0,-14.12,1.508140674004444,0.0,0.0,1444.1933276740044
SNOU,SNOW,SNOW | SNOU,T-REX 2X LONG SNOW DT ETF,0.0,1430.527408,0.0,0.0,0.0,-14.2,1.9196586638427706,0.0,0.0,1418.2470666638426
DKUP,DKNG,DKNG | DKUP,T-REX 2X LONG DKNG DT ETF,318.62031275,1108.786943,0.0,0.0,0.0,-16.5,0.7075228385496487,0.0,0.0,1411.6147785885498
BITU,IBIT,IBIT | BITU,PROSHARES ULTRA BITCOIN ETF,14.32960718,1405.386198,0.0,0.0,-3.66,-7.63,1.974831177982315,0.0,0.0,1410.4006363579822
HOOW,HOOD,HOOD | HOOW,ROUNDHILL HOOD WEEKLYPAY ETF,-35.1744957,1632.256804,0.0,0.0,-219.74,-4.5600000000000005,1.8063136301073444,0.0,0.0,1374.5886219301074
HOOY,HOOD,HOOD | HOOY,YLD MAX HOOD OPT IN STRA ETF,1525.86069875,0.0,0.0,0.0,-160.41,-9.24,0.0,0.0,0.0,1356.21069875
BABX,BABA,BABA | BABX,GRANITESH 2XLNG BABA ETF-USD,0.0,1341.532897,0.0,0.0,0.0,-4.26,1.7564687118643996,0.0,0.0,1339.0293657118646
AMDG,AMD,AMD | AMDG,LEVERAGE SHARES 2X AMD,8.12925822,1294.101778,0.0,0.0,0.0,-17.74,1.7841282449295133,0.0,0.0,1286.2751644649295
BITX,IBIT,IBIT | BITX,2X BITCOIN STRATEGY ETF,14.24840192,1286.422072,0.0,0.0,-6.93,-20.08,1.9712535852685786,0.0,0.0,1275.6317275052688
BTCL,IBIT,IBIT | BTCL,T-REX 2X LONG BITCOIN DAILY,15.80522437,1257.853162,0.0,0.0,0.0,-13.39,1.9663742660493626,0.0,0.0,1262.2347606360493
PYPY,PYPL,PYPL | PYPY,YLDMX PYPL OP INC STRTG ETF,1294.27550389,0.0,0.0,0.0,-91.03,-11.91,0.0,0.0,0.0,1191.33550389
IREG,IREN,IREN | IREG,LEVERAGE SHARES 2X IREN,0.0,1187.730878,0.0,0.0,0.0,-24.14,1.920417285912189,0.0,0.0,1165.5112952859122
GDX,GDX,GDX (spot),VANECK GOLD MINERS ETF,326.8017131,788.867815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.6695281
CRWL,CRWD,CRWD | CRWL,GRANITESHARES 2X L CRWD ETF,1112.61186175,0.0,0.0,0.0,0.0,-18.67,0.0,0.0,0.0,1093.9418617499998
AAPL,AAPL,AAPL (spot),APPLE INC,50.63981307,985.097513,21.84,0.0,0.0,0.0,0.0,0.0,0.0,1057.57732607
CRMG,CRM,CRM | CRMG,LEVERAGE SHARES 2X CRM,0.0,1047.499605,0.0,0.0,0.0,-11.2,2.140956480127016,0.0,0.0,1038.440561480127
OPEG,OPEN,OPEN | OPEG,LEVERAGE SHARES 2X OPEN,0.0,1022.977117,0.0,0.0,0.0,-16.25,0.7696781240099791,0.0,0.0,1007.49679512401
AMDL,AMD,AMD | AMDL,GRANITESHARES 2XLONG AMD ETF,9.53430936,1002.749372,0.0,0.0,0.0,-11.72,1.7904342908815567,0.0,0.0,1002.3541156508815
AMUU,AMD,AMD | AMUU,DIREXION D AMD BULL 2X SHRS,10.33517715,956.848866,0.0,0.0,0.0,-6.85,1.7669083860242416,0.0,0.0,962.1009515360244
XYZY,XYZ,XYZ | XYZY,YIELDMAX XYZ OPTION INCOME,1112.99321044,0.0,0.0,0.0,-145.49,-9.73,0.0,0.0,0.0,957.77321044
CEG,CEG,CEG (spot),CONSTELLATION ENERGY,0.0,951.509858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.509858
TSM,TSM,TSM (spot),TAIWAN SEMICONDUCTOR-SP ADR,328.43494075,592.613458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.04839875
XOM,XOM,XOM (spot),EXXON MOBIL CORP,0.48963234,915.465603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.95523534
CVNY,CVNA,CVNA | CVNY,YIELDMAX CVNA OPTN IN ST ETF,1060.05958389,0.0,0.0,0.0,-140.7,-23.330000000000002,0.0,0.0,0.0,896.02958389
MSFL,MSFT,MSFT | MSFL,GRANITESHARES 2X LONG MSFT,8.18039547,888.053272,0.0,0.0,0.0,-12.72,1.8511326771403895,0.0,0.0,885.3648001471404
MSFX,MSFT,MSFT | MSFX,T-REX 2X LNG MICROSOFT DLY,0.0,871.27363,0.0,0.0,0.0,-18.93,1.8398912773844573,0.0,0.0,854.1835212773846
PLTW,PLTR,PLTR | PLTW,ROUNDHILL PLTR WEEKLYPAY ETF,84.56268232,944.030035,0.0,0.0,-185.37,-4.44,1.2478643385511439,0.0,0.0,840.0305816585511
MU,MU,MU (spot),MICRON TECHNOLOGY INC,23.55844995,804.221818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.7802679499999
NUG,NU,NU | NUG,LEVERAGE SHARES 2X NU,0.0,823.135281,0.0,0.0,0.0,-9.51,1.8727189232974861,0.0,0.0,815.4979999232975
AMZW,AMZN,AMZN | AMZW,ROUNDHILL AMZN WEEKLYPAY ETF,917.96394275,0.0,0.0,0.0,-99.67,-9.91,0.0,0.0,0.0,808.3839427500001
UNHG,UNH,UNH | UNHG,LEVERAGE SHARES 2X UNH,-10.70132582,826.450023,0.0,0.0,0.0,-16.73,1.8754689282991293,0.0,0.0,800.8941661082991
MSTW,MSTR,MSTR | MSTW,ROUNDHILL MSTR WEEKLYPAY ETF,199.9863339,900.552193,0.0,0.0,-285.4,-16.84,1.1002907942858642,0.0,0.0,799.398817694286
GEV,GEV,GEV (spot),GE VERNOVA INC,57.9493062,739.229585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.1788912000001
CNCG,CNC,CNC | CNCG,LEVERAGE SHARES 2X CNC,801.76991375,0.0,0.0,0.0,0.0,-10.69,0.0,0.0,0.0,791.07991375
AMDY,AMD,AMD | AMDY,YIELDMAX AMD OPTION IS ETF,896.15158561,0.0,0.0,0.0,-126.77000000000001,-6.84,0.0,0.0,0.0,762.54158561
MSFW,MSFT,MSFT | MSFW,ROUNDHILL MSFT WEEKLYPAY ETF,38.27551575,806.19613,0.0,0.0,-92.58,-2.27,1.349282626456561,0.0,0.0,750.9709283764565
XBTY,IBIT,IBIT | XBTY,GRANITE YIELDBOOST BITCOIN,0.0,1121.49122,0.0,0.0,-362.53999999999996,-15.809999999999999,3.83028282849519,0.0,0.0,746.9715028284954
COZX,CORZ,CORZ | COZX,TRADR 2X LONG CORZ DAIL ETF,0.0,737.262504,0.0,0.0,0.0,-8.19,1.734830741475297,0.0,0.0,730.8073347414753
LMT,LMT,LMT (spot),LOCKHEED MARTIN CORP,724.63081675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.63081675
ENPH,ENPH,ENPH (spot),ENPHASE ENERGY INC,707.53597985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.53597985
RDYY,RDDT,RDDT | RDYY,YM RDDT OPTION INC STRAT ETF,806.40119775,0.0,0.0,0.0,-105.7,-10.620000000000001,0.0,0.0,0.0,690.08119775
TSLL,TSLA,TSLA | TSLL,DIREXION DAILY TSLA BULL 2X,44.54949997,664.233252,0.0,0.0,0.0,-21.47,1.817089511775224,0.0,0.0,689.1298414817751
AIYY,AI,AI | AIYY,YIELDMAX AI OP INC STR ETF,883.84601372,0.0,0.0,0.0,-176.57999999999998,-20.3,0.0,0.0,0.0,686.9660137200001
BOEG,BA,BA | BOEG,LEVERAGE SHARES 2X BA,8.57761986,672.086632,0.0,0.0,0.0,-17.740000000000002,1.8541714757707317,0.0,0.0,664.7784233357708
TSLI,TSLA,TSLA | TSLI,PROSHARES ULTRA TSLA,12.40632346,660.554328,0.0,0.0,0.0,-12.59,1.822115382985123,0.0,0.0,662.1927668429851
MRNA,MRNA,MRNA (spot),MODERNA INC,73.35981555,584.085578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.4453935500001
TEMT,TEM,TEM | TEMT,TRADR 2X LONG TEM DAILY ETF,-269.04081553,932.277914,0.0,0.0,0.0,-21.740000000000002,1.645735751845267,0.0,0.0,643.1428342218453
QCMU,QCOM,QCOM | QCMU,DIREXION DY QCOM BULL 2X ETF,-30.63444168,675.450235,0.0,0.0,0.0,-9.42,1.76553338352342,0.0,0.0,637.1613267035235
CMGG,CMG,CMG | CMGG,LEVERAGE SHARES 2X CMG,567.93314174,78.480486,0.0,0.0,0.0,-15.68,1.6319598647210496,0.0,0.0,632.3655876047211
RKTL,RKT,RKT | RKTL,DEFINCE DLY TRGT LNG RKT ETF,-9.52785273,635.234726,0.0,0.0,0.0,-3.48,1.6269598556271536,0.0,0.0,623.8538331256273
