symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,110.386712,0.0,0.0,0.0,-3.7,5.274559478680718,0.0,0.0,111.96127147868071
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,67.847849,0.0,0.0,0.0,-1.16,5.626006207479033,0.0,0.0,72.31385520747904
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,25.031249,0.0,0.0,0.0,-1.03,3.9806421751163774,0.0,0.0,27.981891175116374
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,-47.121031,0.0,0.0,0.0,-3.3099999999999996,4.069746423789505,0.0,0.0,-46.3612845762105
SDS,PROSHARES ULTRASHORT S&P500,0.0,-53.601061,0.0,0.0,0.0,-2.13,5.533245079236084,0.0,0.0,-50.19781592076392
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,-208.608574,0.0,0.0,0.0,-4.4,4.341707527290246,0.0,0.0,-208.66686647270976
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,-394.359684,0.0,0.0,0.0,-0.6499999999999999,4.54266851125578,0.0,0.0,-390.4670154887442
EWV,PROSHARES ULTSHRT MSCI JAPAN,-409.18712052,0.0,0.0,0.0,0.0,-2.39,0.0,0.0,0.0,-411.57712052
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-1077.229378,0.0,0.0,0.0,-2.4299999999999997,6.784155418845476,0.0,0.0,-1076.2811808811546
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1144.797632,0.0,0.0,0.0,-3.43,6.221974566667911,0.0,0.0,-1142.005657433332
