symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,92.816712,0.0,0.0,0.0,-2.2,5.188946486499636,0.0,0.0,95.80565848649962
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,82.267849,0.0,0.0,0.0,-0.73,5.4928624045047565,0.0,0.0,87.03071140450476
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,53.191249,0.0,0.0,0.0,-0.71,3.863787313993472,0.0,0.0,56.34503631399347
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,-1.972884,0.0,0.0,-101.48,-11.66,0.11122351379826342,0.0,0.0,44.88285446379828
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,4.558969,0.0,0.0,0.0,-2.34,3.921404575394069,0.0,0.0,6.14037357539407
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,0.875034,0.0,0.0,-1.01,0.0,0.030536644012882256,0.0,0.0,-0.10442935598711778
SDS,PROSHARES ULTRASHORT S&P500,0.0,-7.101061,0.0,0.0,0.0,-1.4700000000000002,5.361533392748404,0.0,0.0,-3.209527607251596
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,-26.298574,0.0,0.0,0.0,-2.41,4.023042029940044,0.0,0.0,-24.685531970059955
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,1.617413,0.0,0.0,-146.12,-6.640000000000001,0.03998395767072976,0.0,0.0,-46.67874078232927
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,-262.764114,0.0,0.0,0.0,-0.36,4.318544919627696,0.0,0.0,-258.8055690803723
EWV,PROSHARES ULTSHRT MSCI JAPAN,-409.18712052,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0,-410.78712052000003
DUST,DIREXION DAILY GOLD MINERS I,0.0,-696.104968,0.0,0.0,0.0,-1.4,6.182705500065499,0.0,0.0,-691.3222624999345
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1004.397632,0.0,0.0,0.0,-2.13,5.917751867626587,0.0,0.0,-1000.6098801323734
