underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
SMCI,semis,override,1.0,letf,3.5451785510948364,computed,17709.25623264069,78605.9237673593
AMD,semis,override,1.0,letf,2.9068621008108337,computed,11253.466687118402,93801.0133128816
NBIS,software,override,1.0,letf,3.1657766037233936,computed,10290.011152870007,105902.68440231
IONQ,quantum,override,1.0,letf,3.359187887182876,computed,10236.640290300003,114938.9597097
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,6493.507167481497,95234.8893157185
META,mega-cap-tech,override,1.0,letf,1.4465829767171845,computed,5858.616692525,75454.023307475
BE,clean,override,1.0,letf,4.162849671111322,computed,5057.829088491597,65971.2045115084
CRCL,software,override,1.0,letf,3.033920107686827,computed,4284.7475047000025,58380.90555822
IBIT,crypto,override,1.0,letf,1.802702866980832,computed,3527.385513925001,86042.114486075
RIOT,crypto-equity,override,1.0,letf,3.827576298964994,computed,2996.92449424,57887.47550576
MARA,crypto-equity,override,1.0,letf,3.148174695598902,computed,2957.2649254544995,37453.335074545495
HOOD,fintech,override,1.0,letf,3.050341544698058,computed,2602.897730910802,50910.562269089205
CRWV,software,override,1.0,letf,2.920453197830077,computed,2091.2524391499974,89467.70954535
CVNA,consumer,override,1.0,passive_low_delta,2.31905558736976,computed,1533.0,1533.0
BMNR,crypto-equity,override,1.0,letf,5.025233074402912,computed,1282.9451449299995,43997.97485507
BULL,crypto-equity,override,1.0,letf,2.5193406213489884,computed,1272.057162396,3057.062837604
TSUI,industrials,override,1.0,letf,2.3185003790928915,computed,1182.5370535624988,18637.197946437504
COIN,crypto-equity,override,1.0,letf,3.114041313298173,computed,908.014904085001,115177.025095915
BABA,china,override,1.0,letf,1.2643809075586798,computed,869.5526852799994,57900.04731472001
OKTA,software,override,1.0,letf,1.228819203189734,computed,724.9454939999998,3034.0545060000004
SBET,crypto-equity,override,1.0,letf,3.552236004355174,computed,494.6223265000017,13773.3776735
ETHA,crypto,override,1.0,letf,2.96948281034266,computed,432.0480893499989,25551.78191065
LITE,semis,override,1.0,letf,2.730328158734172,computed,353.169959400002,33934.6100406
TDOG,software,override,1.0,letf,2.1078261861245338,computed,331.82344940799976,8052.331750591999
XRPZ,crypto,override,1.0,letf,2.694504240973505,computed,325.3026915699975,26042.13730843
GLXY,crypto-equity,override,1.0,letf,3.853850090168674,computed,284.1142280920012,27827.745771908
HIMS,healthcare,override,1.0,letf,2.6063267784483917,computed,210.66054970799905,26350.139450292
FIG,software,override,1.0,letf,1.2418918468294895,computed,201.4571136248005,10425.862886375198
GEMI,crypto-equity,override,1.0,letf,3.254958985743876,computed,197.47194429560025,14934.5280557044
PAAS,metals,override,1.0,letf,1.812445925817611,computed,181.7787623475001,6109.981237652501
OSCR,healthcare,override,1.0,letf,1.5139451573525755,computed,156.94457994039885,7539.5554200596
NVDA,semis,override,1.0,letf,1.859143477550067,computed,153.51206131919997,25358.4879386808
NFLX,mega-cap-tech,override,1.0,letf,0.3217623315790996,computed,142.9581913399998,1953.44180866
CLS,semis,override,1.0,letf,3.072008109074454,computed,127.47904899999958,13465.120951
ASML,semis,override,1.0,letf,2.1928656735021144,computed,94.44662868,3101.29337132
CRWD,software,override,1.0,letf,1.4590454641404604,computed,69.70627146000004,1221.01372854
SOEZ,broad,override,1.0,letf,2.631536513449184,computed,61.576259249999566,9881.98374075
PLTR,software,override,1.0,letf,1.7903566787716079,computed,45.17687971999976,11880.72312028
SOUN,software,override,1.0,letf,3.0227970436445264,computed,23.69608686599986,5325.263913134
UBER,consumer,override,1.0,letf,0.9567289692023898,computed,20.085045199999968,2667.6549548000003
KLAC,semis,override,1.0,letf,2.627630424042466,computed,17.07864262559997,3897.3013573744
PYPL,fintech,override,1.0,letf,1.2729135906452027,computed,-0.1274106399999937,1137.88741064
ADBE,mega-cap-tech,override,1.0,letf,0.4625905746447373,computed,-15.280160600000045,2397.6801606
