symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,-1.292884,0.0,0.0,-100.63,-11.61,0.03808261863956946,0.0,0.0,46.3897135686396
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,33.881426,0.0,0.0,0.0,-0.11,1.3619911253248353,0.0,0.0,35.13341712532483
DUST,DIREXION DAILY GOLD MINERS I,0.0,14.295032,0.0,0.0,0.0,-0.01,1.824205308127381,0.0,0.0,16.109237308127383
SDS,PROSHARES ULTRASHORT S&P500,0.0,9.638939,0.0,0.0,0.0,-0.21000000000000002,1.842754807629306,0.0,0.0,11.271693807629307
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,0.965034,0.0,0.0,-0.33,0.0,0.01049774584670189,0.0,0.0,0.6455317458467018
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,-0.928751,0.0,0.0,0.0,-0.07,1.3567857753942154,0.0,0.0,0.35803477539421547
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,-6.321031,0.0,0.0,0.0,-0.15,1.3578477364168502,0.0,0.0,-5.113183263583149
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,-14.404114,0.0,0.0,0.0,0.0,1.3820552249737972,0.0,0.0,-13.022058775026203
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-16.612151,0.0,0.0,0.0,0.0,1.9383922318562663,0.0,0.0,-14.673758768143735
EWV,PROSHARES ULTSHRT MSCI JAPAN,0.0,-37.088852,0.0,0.0,0.0,-0.15,1.862157357788758,0.0,0.0,-35.37669464221124
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-37.977632,0.0,0.0,0.0,0.0,1.6213533436070322,0.0,0.0,-36.356278656392966
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,1.797413,0.0,0.0,-145.47,-6.640000000000001,0.013718447308791192,0.0,0.0,-45.8750062926912
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,-200.853288,0.0,0.0,0.0,-0.04,1.9183020184116661,0.0,0.0,-198.9749859815883
