run_date,underlying,qty_b1,qty_b2,qty_b4,cost_b1_base,cost_b2_base,cost_b4_base
2026-05-09,3905,3000.0,0.0,0.0,43142.1429,0.0,0.0
2026-05-09,AAL,211.0,0.0,0.0,2635.53,0.0,0.0
2026-05-09,AAOI,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,AAPL,21.38160348634917,39.61839651365082,0.0,5433.303708052585,9933.672256536205,0.0
2026-05-09,ABNB,1.7581890279637626,-5.758189027963766,0.0,224.27459240705755,-772.9451810611786,0.0
2026-05-09,ACHR,1088.0,0.0,0.0,6635.504000000001,0.0,0.0
2026-05-09,ADBE,8.0,0.0,0.0,2198.0,0.0,0.0
2026-05-09,AFRM,78.0,0.0,0.0,4137.16,0.0,0.0
2026-05-09,AI,0.0,51.0,0.0,0.0,471.75,0.0
2026-05-09,ALAB,120.0,0.0,0.0,18649.59389850746,0.0,0.0
2026-05-09,ALB,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,AMD,141.2243372531197,29.775662746880283,0.0,33222.99683658003,7724.179112325081,0.0
2026-05-09,AMZN,16.853364079016107,79.1466359209839,0.0,4014.3419875935892,18848.00856364608,0.0
2026-05-09,ANET,17.0,0.0,0.0,3002.2,0.0,0.0
2026-05-09,APH,18.0,0.0,0.0,2482.66,0.0,0.0
2026-05-09,APLD,12000.0,0.0,9000.0,337366.8266,0.0,231069.11500000005
2026-05-09,APP,18.0,0.0,0.0,8539.289444444445,0.0,0.0
2026-05-09,AREB,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,ARKK,36.0,0.0,0.0,2598.1279999999997,0.0,0.0
2026-05-09,ARM,0.0,12.0,0.0,0.0,1954.4099999999999,0.0
2026-05-09,ASHR,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,ASML,4.0,0.0,0.0,5907.56,0.0,0.0
2026-05-09,ASO,-1292.0,0.0,0.0,-67300.28,0.0,0.0
2026-05-09,ASPN,-6000.0,0.0,0.0,-19450.0,0.0,0.0
2026-05-09,ASTS,162.0,0.0,0.0,15597.92,0.0,0.0
2026-05-09,AVAV,14.0,0.0,0.0,2898.7000000000003,0.0,0.0
2026-05-09,AVGO,69.0,0.0,0.0,23362.63017857143,0.0,0.0
2026-05-09,AXON,1.0,0.0,0.0,572.42,0.0,0.0
2026-05-09,AXUP,-101.0,0.0,0.0,-1150.39,0.0,0.0
2026-05-09,B,27.0,0.0,0.0,1101.06,0.0,0.0
2026-05-09,BA,84.0,0.0,0.0,20332.871750000002,0.0,0.0
2026-05-09,BABA,13.554757854574406,42.44524214542558,0.0,2284.9106116448756,6834.967756536942,0.0
2026-05-09,BAMI,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,BBAI,3281.0,0.0,0.0,11802.292,0.0,0.0
2026-05-09,BE,53.0,0.0,0.0,10484.5,0.0,0.0
2026-05-09,BFF,-4000.0,0.0,0.0,-17678.232,0.0,0.0
2026-05-09,BIDU,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,BITF,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,BJRI,-5000.0,0.0,0.0,-175144.83,0.0,0.0
2026-05-09,BKNG,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,BKNU,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,BLSH,222.0,0.0,0.0,8880.54,0.0,0.0
2026-05-09,BLSX,-575.0,0.0,0.0,-4999.61,0.0,0.0
2026-05-09,BMNR,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,BRK.B,15.0,4.0,0.0,7259.9,1978.1999999999998,0.0
2026-05-09,BTFL,-185.0,0.0,0.0,-7389.79,0.0,0.0
2026-05-09,BULL,500.0,0.0,0.0,3143.02,0.0,0.0
2026-05-09,CC,-14523.0,0.0,0.0,-259391.44769999996,0.0,0.0
2026-05-09,CEG,34.0,0.0,0.0,10085.380000000001,0.0,0.0
2026-05-09,CELH,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,CELT,-338.0,0.0,0.0,-4177.004636363637,0.0,0.0
2026-05-09,CHNL,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,CIFR,545.0,0.0,0.0,8941.991,0.0,0.0
2026-05-09,CLS,16.0,0.0,0.0,5870.783959183673,0.0,0.0
2026-05-09,CLSK,1750.0,0.0,-960.0,18150.606,0.0,-9437.078
2026-05-09,CMG,192.0,0.0,0.0,7101.017999999999,0.0,0.0
2026-05-09,CNC,190.0,0.0,0.0,7544.4400000000005,0.0,0.0
2026-05-09,COHR,3.0,0.0,0.0,818.4000000000001,0.0,0.0
2026-05-09,COIN,-6.357398873527905,116.35739887352791,0.0,-1292.5155760368662,23381.19467997952,0.0
2026-05-09,COLD,4075.0,0.0,0.0,46314.86,0.0,0.0
2026-05-09,COPX,101.0,0.0,0.0,9538.4,0.0,0.0
2026-05-09,CORZ,671.0,0.0,0.0,12231.62343358209,0.0,0.0
2026-05-09,COST,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,CRCL,304.0,0.0,0.0,31149.579999999998,0.0,0.0
2026-05-09,CRDO,103.0,0.0,0.0,13527.5,0.0,0.0
2026-05-09,CRM,51.0,0.0,0.0,10693.170000000002,0.0,0.0
2026-05-09,CRML,2523.0,0.0,0.0,25167.390000000003,0.0,0.0
2026-05-09,CRWD,5.0,0.0,0.0,2030.8000000000002,0.0,0.0
2026-05-09,CRWV,332.0,0.0,0.0,36237.572061855666,0.0,0.0
2026-05-09,CSCO,-9.0,0.0,0.0,-809.595,0.0,0.0
2026-05-09,CVNA,8.0,0.0,0.0,3264.96,0.0,0.0
2026-05-09,DASH,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,DASX,-387.0,0.0,0.0,-4113.81,0.0,0.0
2026-05-09,DDOG,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,DELL,22.0,0.0,0.0,3540.64,0.0,0.0
2026-05-09,DIA,52.94117647058823,0.0,-52.94117647058823,25843.328470588236,0.0,-25901.598494117647
2026-05-09,DJT,90.0,0.0,0.0,866.18,0.0,0.0
2026-05-09,DKNG,0.0,-15.0,0.0,0.0,-350.2605,0.0
2026-05-09,DKUP,-277.0,0.0,0.0,-2490.23,0.0,0.0
2026-05-09,DNN,683.0,0.0,0.0,2511.3012,0.0,0.0
2026-05-09,DOGD,-75.0,0.0,0.0,-1343.8900000000003,0.0,0.0
2026-05-09,DUOL,77.0,0.0,0.0,7342.73,0.0,0.0
2026-05-09,ENPH,25.0,0.0,0.0,822.5,0.0,0.0
2026-05-09,ENPX,-33.0,0.0,0.0,-407.88,0.0,0.0
2026-05-09,EOSE,1601.0,0.0,0.0,11463.16,0.0,0.0
2026-05-09,ETHA,1996.0,0.0,0.0,36749.379086607434,0.0,0.0
2026-05-09,ETOR,111.0,0.0,0.0,3736.2099999999996,0.0,0.0
2026-05-09,EWJ,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,EWW,39.0,0.0,0.0,3030.1200000000003,0.0,0.0
2026-05-09,EWY,20.0,0.0,0.0,2810.4102000000003,0.0,0.0
2026-05-09,F,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,FCX,46.0,0.0,0.0,2689.19,0.0,0.0
2026-05-09,FIG,298.0,0.0,0.0,9011.52,0.0,0.0
2026-05-09,FIGR,384.0,0.0,0.0,12890.689999999999,0.0,0.0
2026-05-09,FLY,325.0,0.0,0.0,12731.82,0.0,0.0
2026-05-09,FRDU,-113.0,0.0,0.0,-4273.04,0.0,0.0
2026-05-09,FTRE,500.0,0.0,0.0,5720.0,0.0,0.0
2026-05-09,FUTU,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,FXI,271.0,0.0,0.0,10115.1,0.0,0.0
2026-05-09,GDX,202.0,0.0,0.0,18733.159999999996,0.0,0.0
2026-05-09,GDXJ,17.0,0.0,0.0,2407.21,0.0,0.0
2026-05-09,GEV,12.0,0.0,0.0,10182.269999999999,0.0,0.0
2026-05-09,GLIBK,-637.0,0.0,0.0,-23416.12,0.0,0.0
2026-05-09,GLW,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,GLXY,364.0,0.0,0.0,8814.869999999999,0.0,0.0
2026-05-09,GME,35.0,0.0,0.0,814.975,0.0,0.0
2026-05-09,GOOGL,12.757025233868887,48.24297476613111,0.0,3912.452068975249,15511.114980732353,0.0
2026-05-09,GRAB,1263.0,0.0,0.0,4663.575,0.0,0.0
2026-05-09,GS,10.0,0.0,0.0,9111.134,0.0,0.0
2026-05-09,GSOL,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,GSX,-141.0,0.0,0.0,-4544.09,0.0,0.0
2026-05-09,GXRP,-20.0,0.0,0.0,-546.4,0.0,0.0
2026-05-09,HEI.A,1.0,0.0,0.0,271.32,0.0,0.0
2026-05-09,HIMS,0.0,482.0,0.0,0.0,13028.153506001263,0.0
2026-05-09,HL,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,HOOD,0.0,228.0,0.0,0.0,19225.99,0.0
2026-05-09,HUT,190.0,0.0,0.0,11406.35,0.0,0.0
2026-05-09,IBIT,103.21311475409836,814.7868852459017,0.0,5627.233739943518,35698.34020327868,0.0
2026-05-09,IBM,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,INTC,263.0,0.0,0.0,13138.22486744186,0.0,0.0
2026-05-09,INV,-1000.0,0.0,0.0,-3040.0,0.0,0.0
2026-05-09,IONQ,277.0,473.0,0.0,9585.2745,20524.34,0.0
2026-05-09,IREN,498.0,0.0,0.0,24120.345664285716,0.0,0.0
2026-05-09,ISRG,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-09,IWM,5.0,0.0,0.0,1342.6464999999998,0.0,0.0
2026-05-09,JILL,-6800.0,0.0,0.0,-115689.22000000002,0.0,0.0
2026-05-09,JOBY,141.0,0.0,0.0,1239.3899999999999,0.0,0.0
2026-05-09,JPM,72.0,0.0,0.0,22502.175000000003,0.0,0.0
2026-05-09,KEEL,4937.0,0.0,0.0,15057.849999999999,0.0,0.0
2026-05-09,KLAC,7.0,0.0,0.0,10753.949999999999,0.0,0.0
2026-05-09,KTOS,27.0,0.0,0.0,2396.25,0.0,0.0
2026-05-09,KWEB,269.0,0.0,0.0,8387.2317,0.0,0.0
2026-05-09,LAC,1620.0,0.0,0.0,7842.548999999999,0.0,0.0
2026-05-09,LBRDK,-2272.0,0.0,0.0,-113634.66,0.0,0.0
2026-05-09,LBRDP,-1245.0,0.0,0.0,-29830.2,0.0,0.0
2026-05-09,LCID,103.0,0.0,0.0,849.75,0.0,0.0
2026-05-09,LEU,55.0,0.0,0.0,11152.75,0.0,0.0
