underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
NVTS,"NVTS, NVTX",6454.2534671999965,131283.3465328,2
MARA,"MAAY, MARA",4834.440439403499,35098.399560596496,2
CRWV,"CRWG, CRWU, CRWV, CWVX",4310.311261680003,73539.98873832,4
MSTR,"MSTR, MSTU, MSTX, MTYY",4062.858651980001,60092.92134802,4
RCAT,"RCAT, RCAX",3417.0022198279985,26096.017780172,2
PLTR,"PLTA, PLTR, PLTU, PTIR",3298.3785002000004,59538.4214998,4
CVNA,CVNA,3117.6,3117.6,1
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",3050.3352211969996,70809.664778803,5
ONDS,"ONDG, ONDS",2797.4942716800015,23440.265728320002,2
SOFI,"SOFA, SOFI, SOFX",2473.0574168400017,22758.44258316,3
NFLX,"NFLU, NFLX",2304.0221471999976,53864.5578528,2
HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",2236.555031180198,33505.3649688198,5
RBLX,"RBLU, RBLX",2021.4359317800004,9042.804068219999,2
ASTS,"ASTS, ASTX",1986.5512701599982,23680.54872984,2
MSFT,"MSFT, MSFU, MSFX",1951.4280939500022,61977.05190605,3
QUBT,"QUBT, QUBX",1801.8757464599985,51996.52425354,2
TER,"TER, TERG",1646.8793827600002,24976.10061724,2
META,"FBL, FBYY, META",1636.1629024691993,36160.8970975308,3
FLY,"FLY, FLYT",1604.7162709999993,24187.283729000002,2
ETHA,"ETHA, ETHT, ETHU, ETU",1527.7573586900016,69371.12264131001,4
GDX,"GDX, GDXU, NUGT",1450.5738555000007,36763.7861445,3
PONY,"PONX, PONY",1301.9092359999995,13562.090763999999,2
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",1224.5577734199996,83494.24222658,5
TEM,"TEM, TEMT",1199.6323095999996,15852.4876904,2
RDW,"RDW, RDWU",1141.1556259500003,13028.44437405,2
OPEN,"OPEG, OPEN, OPEX",1078.7766199743983,57658.4633800256,3
XRPZ,"UXRP, XRPT, XRPZ, XXRP",1077.6386223599984,52063.28137764,4
CRML,"CRML, CRMU",1057.8584112000026,62168.521588799995,2
UPST,"UPST, UPSX",1015.8222559800006,10278.57774402,2
HIMS,"HIMS, HIMZ, HMYY",809.2134857239973,26443.066514276,3
LEU,"LEU, LEUX",805.6859289600015,22000.61407104,2
NU,"NU, NUG",734.829440814,14748.770559186,2
CRDO,"CRDO, CRDU",703.4305430400018,38128.59945696,2
CLS,"CLS, CSEX",683.8988041000002,11333.701195900001,2
BLSH,"BLSG, BLSH",584.8223765220009,20371.977623478,2
MRNA,"MRNA, MRNX",559.2076610855011,16941.4923389145,2
QBTS,"QBTS, QBTX, QBY",548.1890527052011,42334.8109472948,3
PLUG,"PLUG, PLUL",538.1923970044008,35622.6076029956,2
CMG,"CMG, CMGG",504.3843423040007,13206.395657696,2
ANET,"ANEL, ANET",491.62803880000024,4328.5519612,2
COPX,"COPX, COPZ",479.58435121,16886.35564879,2
FCX,"FCX, FCXG",426.92362656000023,5244.87637344,2
SBET,"SBET, SBTU",425.1534630000024,18844.446537,2
XOP,"GUSH, XOP",421.8193413299996,22039.94065867,2
KTOS,"KTOS, KTUP",409.1540955199998,2716.90590448,2
GEV,"GEV, GEVX",402.22479249999924,24561.3752075,2
URA,"URA, URAA",399.9264563400011,17809.473543660002,2
CRM,"CRM, CRMG",399.84775956999874,18873.07224043,2
RGTI,"RGTI, RGTX",397.72690432000127,20095.353095680002,2
AVAV,"AVAV, AVXX",385.77263270000003,4326.3473673,2
GRAB,"GRAB, GRAG",366.38798940000106,9030.3320106,2
SHOP,"SHOP, SHPU",354.2707388799997,3841.30926112,2
NOW,"NOW, NOWL",352.3684016000002,3294.8315984,2
SNOW,"SNOU, SNOW",303.9842404199999,16465.51575958,2
UUUU,"UUUG, UUUU",301.3496308800004,18940.650369119998,2
NIO,"NIO, NIOG",298.8975422591998,4977.8024577408,2
APH,"APH, APHU",279.4527408765,4329.6272591235,2
UBER,"UBER, UBRL",266.3565878399986,17690.74341216,2
OKLO,"OKLL, OKLO",249.44210400000156,18023.077896,2
ZETA,"ZETA, ZETX",244.25793982620007,4692.062060173799,2
XPEV,"XPEG, XPEV",238.1948931889999,3479.3651068110003,2
COIN,"COIA, COIG, COIN, CONL, CONX",233.58033151599648,44826.259668484,5
RDDT,"RDDT, RDTL",228.70970960000068,15351.2902904,2
AFRM,"AFRM, AFRU",212.07518424000136,9773.484815759999,2
BULL,"BULG, BULL",197.23364600000014,6832.766353999999,2
PYPL,"PYPG, PYPL",185.41770983000015,4351.582290169999,2
LMND,"LMND, LMNX",181.2318180185,1249.0281819815,2
ALAB,"ALAB, LABX",161.44293631999972,49386.477063679995,2
SPOT,"SPOG, SPOT",150.65368813999999,3191.9863118599997,2
RKT,"RKT, RKTL",118.74965256000087,15759.530347439999,2
DNN,"DNN, DNNG",108.64148493440007,5000.1985150656,2
UEC,"UEC, UECG",103.98490476050029,18269.935095239503,2
DJT,"DJT, DJTU",99.34638717999997,1508.05361282,2
LCID,"LCDL, LCID",91.40009287459998,1214.6399071254,2
AI,"AI, AIYY",79.72831787619987,1716.6116821238002,2
IWM,"IWM, URTY",56.224593440000035,2785.47540656,2
FIGR,"FGRU, FIGR",50.89057665000291,28848.94942335,2
CIFR,"CIFG, CIFR",48.07856859179992,22351.4214314082,2
TTD,"TTD, TTDU",36.30008550000002,4256.5799145,2
LLY,"ELIL, LLY",27.268770157000063,3766.531229843,2
GDXJ,"GDXJ, JNUG",14.328612000000248,4264.231388,2
QS,"QS, QSU",2.360657999999603,8547.999342000001,2
MP,"MP, MPG",1.8251040000009198,8089.774895999999,2
VST,"VST, VSTL",-3.6640848000000688,1480.8640848,2
NET,"NET, NETG",-5.294240000000059,1182.07424,2
SATS,"SATG, SATS",-11.751464208400648,8912.2514642084,2
NEM,"NEM, NEMG",-18.63189570649979,3979.9718957064997,2
GME,"GME, GMEU",-21.87557344000004,1721.47557344,2
EWW,"EWW, MEXX",-35.797028249999585,6265.65702825,2
ADBE,"ADBE, ADBG",-42.786549600000626,4091.4265496000007,2
SNAP,"SNAG, SNAP",-69.05812659199955,6112.5781265919995,2
ARKK,"ARKK, TARK",-69.14796404800018,5765.7879640480005,2
BBAI,"BAIG, BBAI",-75.90413380000064,27505.0641338,2
FIG,"FIG, FIGG",-75.98867608,12389.34867608,2
KLAC,"KLAC, KLAG",-97.16915907299881,26265.829159073,2
SOUN,"SOUN, SOUX",-116.47986859000048,6421.279868590001,2
FXI,"FXI, YINN",-121.93339679999917,20306.0133968,2
COHR,"COHR, COHX",-128.4971711999999,2140.0571712,2
MRVL,"MRVL, MVLL",-149.57485536000013,7295.03485536,2
KWEB,"CWEB, KWEB",-164.79135571999996,16062.691355719999,2
ARM,"ARM, ARMG",-169.1141005799991,6993.754100579999,2
SPY,"SPXL, SPY",-170.66634432,4596.386344320001,2
DUOL,"DUOG, DUOL",-173.58545918920026,16804.045459189198,2
USAR,"USAR, USGG",-188.97899049999614,36477.138990499996,2
AAL,"AAL, AALG",-194.0879604480001,5827.787960448,2
CORZ,"CORZ, COZX",-212.21318399999836,30970.853184,2
BABA,"BABA, BABX",-217.71637744999862,16744.796377450002,2
JOBY,"JOBX, JOBY",-218.4877710000003,3283.827771,2
CEG,"CEG, CEGX",-230.36912243999723,22091.729122439996,2
OKTA,"OKTA, OKTG",-268.51442487350005,6141.5144248735,2
XYZ,"XYZ, XYZG",-444.43772942799933,14216.837729428,2
LRCX,"LRCU, LRCX",-457.3922956000001,6338.392295600001,2
RKLB,"RKLB, RKLX",-491.6304879999989,18421.530488,2
SOEZ,"SOEZ, SOLT",-511.3464810999976,19316.1464811,2
APP,"APP, APPX",-546.7426522199985,18351.642652219998,2
LAC,"LAC, LACG",-587.0424112256005,18633.8424112256,2
EOSE,"EOSE, EOSU",-669.3045983999982,26317.3245984,2
ACHR,"ACHR, ARCX",-696.9893975999994,14797.469397600002,2
CRWD,"CRWD, CRWL",-771.9564219111999,6049.6564219112,2
BA,"BA, BOEG, BOEU",-800.280626200798,40676.760626200805,3
LITE,"LITE, LITX",-831.209448130001,18907.20944813,2
ORCL,"ORCL, ORCU, ORCX",-851.0691124799996,16918.96911248,3
AVGO,"AVGG, AVGO, AVL",-901.2094502500004,60241.20945025,3
NOK,"LNOK, NOK",-904.5967230734,8622.2367230734,2
UNH,"UNH, UNHG",-942.8496545999969,28301.4096546,2
AAPL,"AAPB, AAPL",-1036.137772359998,37407.817772359995,2
QQQ,"QQQ, TQQQ, TQQY",-1074.2936472655992,11031.513647265601,3
NVO,"NVO, NVOX",-1083.44429312,14259.46429312,2
CLSK,"CLSK, CLSX",-1085.9508139999998,23521.950814,2
DELL,"DELL, DLLL",-1096.8389408800003,12557.078940880001,2
SMCI,"SMCI, SMCL",-1107.2428160999998,11010.842816099997,2
WDC,"WDC, WDCX",-1127.904651240001,10727.904651240002,2
U,"U, UNX",-1184.1540874591992,27147.6740874592,2
CRCL,"CCUP, CRCA, CRCG, CRCL",-1220.939224239999,70332.29922424,4
VRT,"VRT, VRTL",-1278.4215683599978,26436.20156836,2
GLXY,"GLXU, GLXY",-1305.5470384500004,25247.70703845,2
ASML,"ASML, ASMU",-1331.832255880001,20436.072255879997,2
TSM,"TSM, TSMG, TSMU",-1342.968129750001,38394.168129749996,3
BE,"BE, BEX",-1434.0907771500006,29103.27077715,2
AMZN,"AMZN, AMZZ",-1554.264181960003,54999.54418196,2
HUT,"HUT, HUTG",-1730.033230500001,39144.83323049999,2
EWY,"EWY, KORU",-1816.1074687199998,9424.10746872,2
OSCR,"OSCR, OSCX",-1913.4504973348012,17512.3704973348,2
WULF,"WULF, WULX",-2025.2168616799972,36689.19686168,2
NBIS,"NBIG, NBIL, NBIS, NEBX",-2114.4876251400055,100554.28762514002,4
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU, NVYY",-3157.1822171100025,92680.38221711,6
KEEL,"KEEL, KEEX",-3494.3958930000044,42694.17589300001,2
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT, TSYY",-3566.192257359998,67818.69225736,6
CNC,"CNC, CNCG",-3842.168989819702,25106.968989819703,2
PANW,"PALU, PANG, PANW",-4236.528474779196,63690.208474779196,3
GOOGL,"GGLL, GOOGL, GOOX",-4487.5432592,54186.743259200004,3
IREN,"IRE, IREG, IREN, IREX",-5587.5178268,68745.9178268,4
SOXX,"SOXL, SOXX",-7100.75657598,38318.75657598,2
QCOM,"QCMU, QCOM",-7242.7784999999985,33971.758499999996,2
SNDK,"SNDK, SNXX",-11597.195912860003,52218.035912859996,2
MU,"MU, MULL, MUU",-13347.972812300002,67118.2928123,3
INTC,"INTC, INTW",-24230.2129641,89938.13296409999,2
AMD,"AMD, AMDG, AMDL, AMUU",-34720.66168419,193126.78168419,4
