underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
AMD,"AMD, AMYY",0.0,45745.31191734,2
BABA,"BABA, BBYY",0.0,51313.84272,2
COIN,"COIN, COYY",0.0,92023.45526874001,2
HIMS,"HIMS, HMYY",0.0,11321.2737372,2
HOOD,"HOOD, HOYY",0.0,34317.6384208944,2
IBIT,"IBIT, XBTY",0.0,77307.2915439,2
IONQ,"IONQ, IOYY",0.0,64206.89168950001,2
META,"FBYY, META",0.0,52377.7914198,2
MARA,"MAAY, MARA",0.0,36683.81561655,2
MSTR,"MSTR, MTYY",0.0,86683.8155604306,2
SMCI,"SMCI, SMYY",0.0,49633.479710399995,2
RIOT,"RIOT, RTYY",0.0,50798.616903999995,2
TSLA,TSYY,-72.23795150000001,72.23795150000001,1
NVDA,NVYY,-89.19403129000001,89.19403129000001,1
MU,"MU, MUYY",-308.5389019601989,13675.848600039799,2
QQQ,TQQY,-448.2935037,448.2935037,1
CRWV,"CRWV, CWY",-865.3052257731197,11322.43273794688,2
TSM,"TMYY, TSM",-1477.111597871166,15189.322682128835,2
QBTS,"QBTS, QBY",-5866.511800035197,18563.481469188402,2
