run_date,underlying,plan_b4_usd,plan_b4_qty,etf_implied_short_usd,etf_implied_short_qty,b4_source,ledger_qty_b4,ibkr_qty,orphan_qty,orphan_frac,ledger_missing_b4,plan_exposure_active
2026-05-19,AMD,0.0,0.0,0.0,0.0,none,0.0,132.0,3.0,0.022727272727272728,False,False
2026-05-19,ASTS,-1137.0871340677425,-13.095556075869428,-9429.264348239998,-108.59454506783368,plan,0.0,112.0,9.0,0.08035714285714286,True,True
2026-05-19,AUR,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-19,AXON,0.0,0.0,0.0,0.0,none,0.0,1.0,0.0,0.0,False,False
2026-05-19,BE,0.0,0.0,0.0,0.0,none,0.0,135.0,0.0,0.0,False,False
2026-05-19,BKNG,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-19,BLSH,0.0,0.0,0.0,0.0,none,0.0,129.0,18.0,0.13953488372093023,False,False
2026-05-19,BMNR,0.0,0.0,0.0,0.0,none,0.0,914.0,0.0,0.0,False,False
2026-05-19,CBRS,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-19,CELH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-19,CLSK,-1415.8237234460182,-105.34402704211446,-12762.2881583298,-949.5750117804911,plan,-1193.80073800738,130.0,0.0,0.0,False,True
2026-05-19,COIN,-67.45482335381082,-0.3560748698997615,0.0,0.0,plan,0.0,306.0,2.0,0.006535947712418301,True,False
2026-05-19,CRCL,-298.1192081242018,-2.6763552215118214,-4464.31998012,-40.078283329921895,plan,0.0,245.0,0.0,0.0,True,True
2026-05-19,CRWV,-818.8386534230312,-7.8908996186087625,-12872.403811575,-124.04744927797053,plan,0.0,301.0,9.0,0.029900332225913623,True,True
2026-05-19,DASH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-19,DIA,0.0,0.0,0.0,0.0,none,-52.94117647058823,0.0,0.0,0.0,False,False
2026-05-19,DKNG,0.0,0.0,0.0,0.0,none,0.0,49.0,15.0,0.30612244897959184,False,False
2026-05-19,HOOD,0.0,0.0,0.0,0.0,none,0.0,255.0,4.0,0.01568627450980392,False,False
2026-05-19,IBIT,0.0,0.0,0.0,0.0,none,0.0,1250.0,14.0,0.0112,False,False
2026-05-19,IONQ,0.0,0.0,0.0,0.0,none,0.0,782.0,0.0,0.0,False,False
2026-05-19,IREN,-1189.3302189734218,-23.569762563880733,-15512.130866880001,-307.4144048133175,plan,0.0,736.0,18.0,0.024456521739130436,True,True
2026-05-19,IWM,0.0,0.0,0.0,0.0,none,0.0,4.0,0.0,0.0,False,False
2026-05-19,KEEL,0.0,0.0,0.0,0.0,none,0.0,4528.0,0.0,0.0,False,False
2026-05-19,LITE,0.0,0.0,0.0,0.0,none,0.0,22.0,0.0,0.0,False,False
2026-05-19,LYFT,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-19,MSTR,-425.48040522616407,-2.553444189078582,-5094.354228868049,-30.57285140051641,plan,0.0,266.0,3.000000000000057,0.011278195488722019,True,True
2026-05-19,NBIS,-1460.5351200000002,-7.307791053737617,-16614.22530048,-83.12931702431702,plan,0.0,174.0,0.0,0.0,True,True
2026-05-19,NEM,0.0,0.0,0.0,0.0,none,0.0,14.0,0.0,0.0,False,False
2026-05-19,NET,0.0,0.0,0.0,0.0,none,0.0,5.0,0.0,0.0,False,False
2026-05-19,NVDA,0.0,0.0,0.0,0.0,none,0.0,4.0,2.0,0.5,False,False
2026-05-19,OKLO,0.0,0.0,0.0,0.0,none,0.0,295.0,0.0,0.0,False,False
2026-05-19,OKTA,0.0,0.0,0.0,0.0,none,0.0,17.0,0.0,0.0,False,False
2026-05-19,QBTS,-1272.4169991577005,-66.75849943114903,-12918.339885937501,-677.7722920219046,plan,0.0,1187.0,0.0,0.0,True,True
2026-05-19,QQQ,0.0,0.0,0.0,0.0,none,0.0,2.0,3.0,1.5,False,False
2026-05-19,QS,0.0,0.0,0.0,0.0,none,0.0,368.0,0.0,0.0,False,False
2026-05-19,RGTI,0.0,0.0,0.0,0.0,none,0.0,623.0,0.0,0.0,False,False
2026-05-19,RKLB,-110.61559562603826,-0.8433637970878184,-1512.7613674629001,-11.533709724480788,plan,0.0,36.0,0.0,0.0,True,True
2026-05-19,SMCI,0.0,0.0,0.0,0.0,none,0.0,940.0,0.0,0.0,False,False
2026-05-19,SNDK,0.0,0.0,0.0,0.0,none,0.0,17.0,0.0,0.0,False,False
2026-05-19,SPHB,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-19,SPY,0.0,0.0,0.0,0.0,none,0.0,1.0,3.0,3.0,False,False
2026-05-19,SVIX,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-19,TLT,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-19,TSLA,0.0,0.0,0.0,0.0,none,0.0,8.0,1.0000000000000036,0.12500000000000044,False,False
2026-05-19,TSM,0.0,0.0,0.0,0.0,none,0.0,2.0,0.9999999999999982,0.4999999999999991,False,False
2026-05-19,UPXI,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-19,USO,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-19,XLE,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-19,XLF,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-05-19,XLK,0.0,0.0,0.0,0.0,none,-121.0,0.0,0.0,0.0,False,False
2026-05-19,XOP,0.0,0.0,0.0,0.0,none,0.0,4.0,0.0,0.0,False,False
2026-05-19,XRPZ,0.0,0.0,0.0,0.0,none,0.0,913.0,0.0,0.0,False,False
