underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
SMCI,"SMCI, SMYY",3.637978807091713e-12,50258.95677485601,2
MARA,"MAAY, MARA",1.8189894035458565e-12,32525.14986495,2
AMD,"AMD, AMYY",0.0,44060.4181735632,2
COIN,"COIN, COYY",0.0,70842.94860239999,2
BABA,"BABA, BBYY",0.0,52270.104600000006,2
IBIT,"IBIT, XBTY",0.0,62530.52972096,2
HIMS,"HIMS, HMYY",0.0,11353.7827788,2
META,"FBYY, META",0.0,53736.410090000005,2
IONQ,"IONQ, IOYY",0.0,65543.80231098,2
MSTR,"MSTR, MTYY",0.0,69633.66642400001,2
HOOD,"HOOD, HOYY",0.0,26768.052176065205,2
RIOT,"RIOT, RTYY",0.0,47278.9191,2
MU,"MU, MUYY",0.0,6521.0197499999995,2
TSLA,TSYY,-70.06129401,70.06129401,1
NVDA,NVYY,-82.4821030152,82.4821030152,1
TSM,"TMYY, TSM",-221.47434027461304,4813.5895782253865,2
QQQ,TQQY,-421.26333471249995,421.26333471249995,1
CRWV,"CRWV, CWY",-633.2515538428784,8728.721550108723,2
QBTS,"QBTS, QBY",-5945.490860219728,18789.661990487068,2
