symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,1006.400924,0.0,0.0,0.0,-7.05,30.448256629632812,0.0,0.0,1029.799180629633
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,781.690523,0.0,0.0,-25.53,-42.94,6.630616026111635,0.0,0.0,719.8511390261116
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,496.190436,0.0,0.0,-15.54,-46.230000000000004,7.8031889863178,0.0,0.0,442.22362498631776
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,180.462083,0.0,0.0,0.0,-72.41,11.242096885155446,0.0,0.0,119.29417988515546
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,113.472685,0.0,0.0,-29.37,-14.43,9.07692638985015,0.0,0.0,78.74961138985014
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,32.343296,0.0,0.0,-26.13,-40.25,8.697901314503266,0.0,0.0,-25.338802685496734
SDS,PROSHARES ULTRASHORT S&P500,0.0,-42.794867,0.0,0.0,-26.99,-28.27,12.942599580806926,0.0,0.0,-85.11226741919307
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,30.806282,0.0,0.0,-1.46,-3.17,1.0332327396442504,0.0,0.0,-352.4697144803558
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-1000.529378,0.0,0.0,-90.65,-83.14,14.188162878161723,0.0,0.0,-1163.5371734218384
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-1446.342631,0.0,0.0,0.0,-23.87,16.3437142799903,0.0,0.0,-1453.8689167200096
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1636.197632,0.0,0.0,0.0,-218.29,14.547512535033501,0.0,0.0,-1839.9401194649665
