underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
MSTR,"MSTR, MSTW, MTYY",1.8189894035458565e-12,37280.67016315841,3
HOOD,"HOOD, HOOW",0.0,8777.420679359999,2
IBIT,"IBIT, XBTY",0.0,11966.83834276,2
MARA,"MAAY, MARA, MARO",0.0,17742.160537408003,3
META,"FBYY, META",0.0,12409.4680477848,2
MSFT,"MSFT, MSFW",0.0,7094.688363,2
NFLX,"NFLW, NFLX",0.0,11450.14207848,2
NVDA,"NVDA, NVYY",0.0,58.437725640000004,2
TSLA,"TSLA, TSYY",0.0,47.592151199999996,2
PLTR,"PLTR, PLTW",-106.47170881492411,7373.438351905075,2
QQQ,TQQY,-140.02371815040001,140.02371815040001,1
