underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
SMCI,"SMCI, SMCL, SMYY",12464.4272117592,65162.77278824079,3
AMD,"AMD, AMDG, AMDL, AMUU, AMYY",8034.782225349998,87278.29777465001,5
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",6902.6716113187995,104988.3283886812,5
MSTR,"MSTR, MSTU, MSTX, MSTZ, MTYY",6444.491218620002,92686.22263097999,5
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",5144.681102459999,102194.24294406001,5
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",3808.7954973109954,86039.20450268901,5
META,"FBL, FBYY, META",3750.7584335799947,56987.24156642001,3
HOOD,"HODU, HOOD, HOOG, HOOX, HOYY, ROBN",2378.324310453003,50917.515689547,6
MARA,"MAAY, MARA, MRAL",1852.7195920420024,34379.980407958,3
BE,"BE, BEG, BEX, BEZ",1451.6151982243991,63753.3844817756,4
CVNA,CVNA,1352.19,1352.19,1
RCAT,"RCAT, RCAX",1029.4103733311968,49646.94962666879,2
BABA,"BABA, BABX, BBYY",951.5979695699971,51110.52203043,3
BULL,"BULG, BULL",753.637774096,2789.322225904,2
COIN,"COIA, COIG, COIN, CONL, CONX, COYY",711.1091714600043,94520.41082854,6
GLXY,"GLGG, GLXU, GLXY",499.9943161025003,23156.0056838975,3
BMNR,"BMNG, BMNR, BMNU",428.18195345000277,38085.85804655,3
ONDS,"ONDG, ONDL, ONDS",342.7662433628002,32962.2737566372,3
CLS,"CLS, CSEX",276.8971139999994,12494.822886,2
RKLB,"RKLB, RKLX, RKLZ",257.1273199699999,14028.133119229999,3
U,"U, UNX",178.29646346240042,10037.7035365376,2
TDOG,"TDOG, TXXD",167.15643407199968,8530.832365928,2
PAAS,"PAAS, PAAU",147.90258203999974,5112.897417959999,2
HIMS,"HIMS, HIMZ, HMYY",143.74179212000035,22089.518207880003,3
FIG,"FIG, FIGG",138.89165711999976,9576.608342880001,2
