symbol,underlying,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
QBTZ,QBTS,DEF DAILY T2X SHORT QBTS,0.0,6273.523218,0.0,0.0,0.0,-39.0,17.573944819594118,0.0,0.0,6252.097162819595
MSTR,MSTR,STRATEGY INC,0.0,2107.725818539815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2107.725818539815
ASTN,ASTS,DFNCE DT 2X SHORT ASTS,0.0,1769.274187,0.0,0.0,0.0,-73.87,27.128204934268783,0.0,0.0,1722.5323919342688
NBIZ,NBIS,TRADR 2X SHRT NBIS DAILY ETF,0.0,1332.898198,0.0,0.0,0.0,-9.54,28.337327417776304,0.0,0.0,1351.6955254177765
CRWV,CRWV,COREWEAVE INC-CL A,0.0,987.0501865030682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0501865030682
CRCL,CRCL,CIRCLE INTERNET GROUP INC,0.0,813.8703267715913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.8703267715913
IREZ,IREN,TRDR 2X SH IREN DLY ETF,0.0,676.808953,0.0,0.0,0.0,-125.47,24.951676122201437,0.0,0.0,576.2906291222014
WEBS,XLK,DIREXION DAILY DOW JONES INT,313.26477971,0.0,0.0,0.0,0.0,-1.06,0.0,0.0,0.0,312.20477971
COIN,COIN,COINBASE GLOBAL INC -CLASS A,0.0,161.75777664353367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.75777664353367
QID,QQQ,PROSHARES ULTRASHORT QQQ,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
RKLZ,RKLB,DEF DAILY T2X SHORT RKLB ETF,0.0,70.74653,0.0,0.0,0.0,-8.719999999999999,3.024787722424008,0.0,0.0,65.05131772242402
XLK,XLK,SS TECHNOLOGY SELECT SECTOR,0.0,0.0,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,-0.51
DIA,DIA,SS SPDR DOW JONES INDUS AVG,0.0,0.0,0.0,0.0,0.0,-0.525,0.0,0.0,0.0,-0.525
DXD,DIA,PROSHARES ULTRASHORT DOW30,-24.50723037,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0,-26.10723037
SDOW,DIA,PROSHARES ULTPRO SHRT DOW30,-26.86841554,0.0,0.0,0.0,0.0,-0.9299999999999999,0.0,0.0,0.0,-27.79841554
BKNU,BKNG,T-REX 2X LONG BKNG D TAR ETF,-42.80836925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.80836925
RKLB,RKLB,ROCKET LAB CORP,0.0,-291.5224728325536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-291.5224728325536
QBTS,QBTS,D-WAVE QUANTUM INC,0.0,-304.37999999999954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-304.37999999999954
MSTZ,MSTR,T-REX 2X INVERSE MSTR DT ETF,0.0,-342.6822,0.0,0.0,0.0,-4.89,4.647861238449288,0.0,0.0,-342.9243387615507
CRCD,CRCL,T-REX 2X INV CRCL DA TAR ETF,0.0,-337.693394,0.0,0.0,0.0,-52.290000000000006,7.948264680368383,0.0,0.0,-382.03512931963166
BEZ,BE,TRADR 2X SHORT BE DAILY ETF,0.0,-419.894712,0.0,0.0,0.0,0.0,23.555778157323036,0.0,0.0,-396.33893384267697
ASTS,ASTS,AST SPACEMOBILE INC,0.0,-465.12000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-465.12000000000023
IREN,IREN,IREN LTD,0.0,-749.0650120995533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-749.0650120995533
CORD,CRWV,T-REX 2X INV CRWV DA TAR ETF,0.0,-787.997608,0.0,0.0,0.0,-50.62,22.29656186817231,0.0,0.0,-816.3210461318278
NBIS,NBIS,NEBIUS GROUP NV,0.0,-1025.0590307578323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1025.0590307578323
BE,BE,BLOOM ENERGY CORP- A,0.0,-1245.919999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1245.919999999999
