underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
BLSH,"BLSH, BLSX",5209.049999999999,5209.049999999999,2
DASH,"DASH, DASX",4179.6,4179.6,2
CELH,"CELH, CELT",3136.64,3136.64,2
DKNG,"DKNG, DKUP",446.2703999999999,3123.8928,2
AXON,"AXON, AXUP",208.05999999999995,1456.42,2
AMD,AMD,0.0,0.0,1
LITE,LITE,0.0,0.0,1
XOP,XOP,0.0,0.0,1
XLE,XLE,0.0,0.0,1
TSM,TSM,0.0,0.0,1
TSLA,TSLA,0.0,0.0,1
SMCI,SMCI,0.0,0.0,1
OKTA,OKTA,0.0,0.0,1
OKLO,OKLO,0.0,0.0,1
NVDA,NVDA,0.0,0.0,1
NEM,NEM,0.0,0.0,1
XRPZ,XRPZ,0.0,0.0,1
IBIT,IBIT,0.0,0.0,1
HOOD,HOOD,0.0,0.0,1
CRCL,CRCL,0.0,0.0,1
BMNR,BMNR,0.0,0.0,1
BE,BE,0.0,0.0,1
COIN,COIN,-921.9488132733039,921.9488132733039,1
MSTR,MSTR,-5422.83556461085,5422.83556461085,1
CRWV,CRWV,-11672.05286508189,11672.05286508189,1
QBTS,QBTS,-14901.180525000002,14901.180525000002,1
IREN,IREN,-14977.724850000004,14977.724850000004,1
ASTS,ASTS,-14987.095200000002,14987.095200000002,1
CLSK,CLSK,-15039.166725000001,15039.166725000001,1
NBIS,NBIS,-15111.538200000005,15111.538200000005,1
